order_item_id,order_id,item_id,quantity,unit_price,discount_amount
5046850,1019142,1,1,11.49,0.00
5046851,1019142,26,1,2.49,0.00
5046852,1019143,17,2,12.49,5.00
5046853,1019143,19,1,3.99,0.00
5046854,1019143,4,1,14.99,0.00
5046855,1019143,27,1,2.49,0.00
5046856,1019143,20,1,4.49,0.00
5046857,1019143,18,1,5.49,0.00
5046858,1019144,5,2,13.49,0.00
5046859,1019144,22,1,4.49,0.00
5046860,1019145,7,3,11.99,0.00
5046861,1019145,14,1,10.49,0.00
5046862,1019145,22,1,4.49,0.00
5046863,1019145,33,1,5.49,0.00
5046864,1019146,17,2,12.49,5.00
5046865,1019146,7,2,11.99,0.00
5046866,1019147,11,1,13.49,0.00
5046867,1019147,26,1,2.49,0.00
5046868,1019148,9,1,13.99,0.00
5046869,1019148,20,1,4.49,0.00
5046870,1019149,17,1,12.49,2.50
5046871,1019149,23,1,3.99,0.00
5046872,1019149,34,1,4.49,0.00
5046873,1019150,1,1,11.49,0.00
5046874,1019150,30,1,3.29,0.00
5046875,1019151,11,1,13.49,0.00
5046876,1019151,35,1,2.99,0.00
5046877,1019151,26,1,2.49,0.00
5046878,1019151,18,1,5.49,0.00
5046879,1019152,13,1,9.99,0.00
5046880,1019152,28,3,3.49,0.00
5046881,1019152,18,1,5.49,0.00
5046882,1019152,21,1,3.99,0.00
5046883,1019152,20,1,4.49,0.00
5046884,1019152,23,1,3.99,0.00
5046885,1019153,17,2,12.49,0.00
5046886,1019154,6,1,12.99,0.00
5046887,1019154,20,1,4.49,0.00
5046888,1019155,17,1,12.49,0.00
5046889,1019155,18,1,5.49,0.00
5046890,1019156,3,1,10.49,0.00
5046891,1019157,5,3,13.49,0.00
5046892,1019157,26,3,2.49,0.00
5046893,1019157,27,1,2.49,0.00
5046894,1019158,17,2,12.49,0.00
5046895,1019158,32,1,4.99,0.00
5046896,1019158,35,1,2.99,0.00
5046897,1019159,13,1,9.99,0.00
5046898,1019159,33,1,5.49,0.00
5046899,1019159,27,1,2.49,0.00
5046900,1019159,18,1,5.49,0.00
5046901,1019160,7,1,11.99,0.00
5046902,1019160,22,2,4.49,0.00
5046903,1019161,10,1,10.99,0.00
5046904,1019162,3,1,10.49,0.00
5046905,1019162,21,1,3.99,0.00
5046906,1019163,17,2,12.49,0.00
5046907,1019163,23,2,3.99,0.00
5046908,1019163,7,1,11.99,0.00
5046909,1019164,12,1,18.99,0.00
5046910,1019164,27,1,2.49,0.00
5046911,1019165,7,1,11.99,0.00
5046912,1019165,27,1,2.49,0.00
5046913,1019165,18,1,5.49,0.00
5046914,1019166,17,1,12.49,2.50
5046915,1019167,2,3,11.99,0.00
5046916,1019167,30,1,3.29,0.00
5046917,1019168,4,1,14.99,0.00
5046918,1019168,25,1,6.49,0.00
5046919,1019169,5,3,13.49,0.00
5046920,1019169,24,1,3.49,0.00
5046921,1019170,10,1,10.99,0.00
5046922,1019170,17,1,12.49,0.00
5046923,1019170,20,1,4.49,0.00
5046924,1019170,26,2,2.49,0.00
5046925,1019171,1,1,11.49,0.00
5046926,1019171,18,1,5.49,0.00
5046927,1019171,22,2,4.49,0.00
5046928,1019172,16,1,10.49,0.00
5046929,1019172,24,3,3.49,0.00
5046930,1019172,35,1,2.99,0.00
5046931,1019172,33,1,5.49,0.00
5046932,1019173,2,1,11.99,0.00
5046933,1019173,25,2,6.49,0.00
5046934,1019173,24,1,3.49,0.00
5046935,1019173,20,1,4.49,0.00
5046936,1019174,8,3,12.49,0.00
5046937,1019175,5,2,13.49,0.00
5046938,1019175,31,1,3.49,0.00
5046939,1019176,9,1,13.99,0.00
5046940,1019176,35,1,2.99,0.00
5046941,1019176,20,1,4.49,0.00
5046942,1019177,11,1,13.49,0.00
5046943,1019178,17,1,12.49,2.50
5046944,1019178,29,1,3.49,0.00
5046945,1019179,7,1,11.99,0.00
5046946,1019179,21,1,3.99,0.00
5046947,1019179,17,1,12.49,0.00
5046948,1019179,26,1,2.49,0.00
5046949,1019180,5,1,13.49,0.00
5046950,1019180,29,1,3.49,0.00
5046951,1019180,27,1,2.49,0.00
5046952,1019181,14,1,10.49,0.00
5046953,1019181,27,1,2.49,0.00
5046954,1019182,17,1,12.49,0.00
5046955,1019183,2,1,11.99,0.00
5046956,1019184,3,1,10.49,0.00
5046957,1019184,23,1,3.99,0.00
5046958,1019184,20,1,4.49,0.00
5046959,1019185,15,1,10.99,0.00
5046960,1019185,21,1,3.99,0.00
5046961,1019185,31,1,3.49,0.00
5046962,1019185,11,1,13.49,0.00
5046963,1019186,3,1,10.49,0.00
5046964,1019187,8,1,12.49,0.00
5046965,1019188,14,1,10.49,0.00
5046966,1019188,18,1,5.49,0.00
5046967,1019188,19,1,3.99,0.00
5046968,1019188,26,1,2.49,0.00
5046969,1019189,7,1,11.99,0.00
5046970,1019189,9,1,13.99,0.00
5046971,1019190,13,1,9.99,0.00
5046972,1019190,27,1,2.49,0.00
5046973,1019191,2,2,11.99,0.00
5046974,1019191,24,1,3.49,0.00
5046975,1019192,7,1,11.99,0.00
5046976,1019193,4,1,14.99,0.00
5046977,1019193,26,1,2.49,0.00
5046978,1019193,28,1,3.49,0.00
5046979,1019194,4,1,14.99,0.00
5046980,1019194,26,2,2.49,0.00
5046981,1019194,32,1,4.99,0.00
5046982,1019195,17,1,12.49,0.00
5046983,1019195,20,1,4.49,0.00
5046984,1019196,7,1,11.99,0.00
5046985,1019196,30,1,3.29,0.00
5046986,1019196,21,1,3.99,0.00
5046987,1019196,19,3,3.99,0.00
5046988,1019197,17,1,12.49,0.00
5046989,1019197,19,1,3.99,0.00
5046990,1019198,11,1,13.49,0.00
5046991,1019199,6,1,12.99,0.00
5046992,1019199,24,1,3.49,0.00
5046993,1019199,19,2,3.99,0.00
5046994,1019200,17,1,12.49,0.00
5046995,1019200,26,1,2.49,0.00
5046996,1019200,25,1,6.49,0.00
5046997,1019201,17,1,12.49,0.00
5046998,1019202,17,1,12.49,2.50
5046999,1019202,27,1,2.49,0.00
5047000,1019203,8,3,12.49,0.00
5047001,1019203,18,2,5.49,0.00
5047002,1019203,20,3,4.49,0.00
5047003,1019204,17,1,12.49,0.00
5047004,1019204,26,1,2.49,0.00
5047005,1019204,18,1,5.49,0.00
5047006,1019205,15,1,10.99,0.00
5047007,1019205,29,3,3.49,0.00
5047008,1019205,16,2,10.49,0.00
5047009,1019206,6,1,12.99,0.00
5047010,1019206,26,1,2.49,0.00
5047011,1019206,21,1,3.99,0.00
5047012,1019206,34,1,4.49,0.00
5047013,1019206,17,1,12.49,0.00
5047014,1019207,7,1,11.99,0.00
5047015,1019207,10,1,10.99,0.00
5047016,1019208,15,1,10.99,0.00
5047017,1019208,4,1,14.99,0.00
5047018,1019209,1,1,11.49,0.00
5047019,1019209,30,1,3.29,0.00
5047020,1019210,17,1,12.49,0.00
5047021,1019210,35,1,2.99,0.00
5047022,1019211,17,1,12.49,0.00
5047023,1019211,28,3,3.49,0.00
5047024,1019211,25,3,6.49,0.00
5047025,1019211,3,1,10.49,0.00
5047026,1019212,3,1,10.49,0.00
5047027,1019213,7,1,11.99,0.00
5047028,1019213,22,1,4.49,0.00
5047029,1019213,13,1,9.99,0.00
5047030,1019214,13,1,9.99,0.00
5047031,1019214,28,1,3.49,0.00
5047032,1019215,10,2,10.99,0.00
5047033,1019215,26,2,2.49,0.00
5047034,1019216,6,1,12.99,0.00
5047035,1019216,22,1,4.49,0.00
5047036,1019217,15,1,10.99,0.00
5047037,1019218,9,1,13.99,0.00
5047038,1019218,30,0,3.29,0.00
5047039,1019218,27,1,2.49,0.00
5047040,1019218,23,1,3.99,0.00
5047041,1019219,8,1,12.49,0.00
5047042,1019219,32,1,4.99,0.00
5047043,1019219,22,1,4.49,0.00
5047044,1019220,17,1,12.49,0.00
5047045,1019221,11,2,13.49,0.00
5047046,1019221,23,3,3.99,0.00
5047047,1019221,19,1,3.99,0.00
5047048,1019221,31,1,3.49,0.00
5047049,1019222,2,2,11.99,0.00
5047050,1019222,25,1,6.49,0.00
5047051,1019223,4,1,14.99,0.00
5047052,1019224,15,1,10.99,0.00
5047053,1019224,27,1,2.49,0.00
5047054,1019225,9,1,13.99,0.00
5047055,1019225,27,1,2.49,0.00
5047056,1019225,32,1,4.99,0.00
5047057,1019226,15,1,10.99,0.00
5047058,1019227,10,1,10.99,0.00
5047059,1019227,24,1,3.49,0.00
5047060,1019227,23,1,3.99,0.00
5047061,1019227,18,1,5.49,0.00
5047062,1019227,27,1,2.49,0.00
5047063,1019227,29,1,3.49,0.00
5047064,1019228,17,1,12.49,0.00
5047065,1019229,17,1,12.49,0.00
5047066,1019230,6,2,12.99,0.00
5047067,1019231,1,1,11.49,0.00
5047068,1019231,32,1,4.99,0.00
5047069,1019232,11,1,13.49,0.00
5047070,1019233,16,1,10.49,0.00
5047071,1019233,26,1,2.49,0.00
5047072,1019234,2,1,11.99,0.00
5047073,1019235,17,1,12.49,0.00
5047074,1019235,18,3,5.49,0.00
5047075,1019235,10,1,10.99,0.00
5047076,1019236,7,1,11.99,0.00
5047077,1019236,12,1,18.99,0.00
5047078,1019236,22,1,4.49,0.00
5047079,1019236,25,1,6.49,0.00
5047080,1019237,1,1,11.49,0.00
5047081,1019237,33,1,5.49,0.00
5047082,1019238,6,3,12.99,0.00
5047083,1019238,19,1,3.99,0.00
5047084,1019238,24,1,3.49,0.00
5047085,1019239,3,1,10.49,0.00
5047086,1019240,9,1,13.99,0.00
5047087,1019240,26,1,2.49,0.00
5047088,1019240,2,1,11.99,0.00
5047089,1019241,17,3,12.49,0.00
5047090,1019241,24,2,3.49,0.00
5047091,1019241,22,1,4.49,0.00
5047092,1019241,20,1,4.49,0.00
5047093,1019241,19,1,3.99,0.00
5047094,1019242,6,3,12.99,0.00
5047095,1019242,23,1,3.99,0.00
5047096,1019243,7,1,11.99,0.00
5047097,1019243,30,1,3.29,0.00
5047098,1019243,18,1,5.49,0.00
5047099,1019244,6,1,12.99,0.00
5047100,1019244,28,1,3.49,0.00
5047101,1019245,17,1,12.49,0.00
5047102,1019245,9,1,13.99,0.00
5047103,1019245,24,1,3.49,0.00
5047104,1019245,27,2,2.49,0.00
5047105,1019246,7,1,11.99,0.00
5047106,1019246,32,1,4.99,0.00
5047107,1019246,33,1,5.49,0.00
5047108,1019247,7,1,11.99,0.00
5047109,1019247,23,1,3.99,0.00
5047110,1019248,8,1,12.49,0.00
5047111,1019249,12,1,18.99,0.00
5047112,1019249,30,1,3.29,0.00
5047113,1019250,17,2,12.49,5.00
5047114,1019250,19,1,3.99,0.00
5047115,1019250,32,1,4.99,0.00
5047116,1019251,7,1,11.99,0.00
5047117,1019251,30,1,3.29,0.00
5047118,1019252,15,1,10.99,0.00
5047119,1019253,17,2,12.49,0.00
5047120,1019253,30,2,3.29,0.00
5047121,1019254,1,2,11.49,0.00
5047122,1019254,18,1,5.49,0.00
5047123,1019254,5,1,13.49,0.00
5047124,1019255,10,1,10.99,0.00
5047125,1019256,13,1,9.99,0.00
5047126,1019257,10,1,10.99,0.00
5047127,1019257,18,1,5.49,0.00
5047128,1019258,9,1,13.99,0.00
5047129,1019258,23,1,3.99,0.00
5047130,1019258,26,1,2.49,0.00
5047131,1019258,19,1,3.99,0.00
5047132,1019258,33,1,5.49,0.00
5047133,1019259,5,1,13.49,0.00
5047134,1019259,26,1,2.49,0.00
5047135,1019259,19,1,3.99,0.00
5047136,1019259,23,1,3.99,0.00
5047137,1019259,30,1,3.29,0.00
5047138,1019260,17,1,12.49,2.50
5047139,1019260,25,1,6.49,0.00
5047140,1019260,21,1,3.99,0.00
5047141,1019261,8,1,12.49,0.00
5047142,1019261,27,2,2.49,0.00
5047143,1019262,9,1,13.99,0.00
5047144,1019263,17,1,12.49,0.00
5047145,1019263,26,1,2.49,0.00
5047146,1019264,17,1,12.49,0.00
5047147,1019264,29,1,3.49,0.00
5047148,1019265,7,1,11.99,0.00
5047149,1019265,31,1,3.49,0.00
5047150,1019265,23,1,3.99,0.00
5047151,1019266,17,1,12.49,0.00
5047152,1019266,25,1,6.49,0.00
5047153,1019266,21,1,3.99,0.00
5047154,1019267,7,1,11.99,0.00
5047155,1019267,28,1,3.49,0.00
5047156,1019268,17,1,12.49,0.00
5047157,1019268,26,1,2.49,0.00
5047158,1019269,4,1,14.99,0.00
5047159,1019269,22,1,4.49,0.00
5047160,1019269,21,1,3.99,0.00
5047161,1019270,2,1,11.99,0.00
5047162,1019270,23,1,3.99,0.00
5047163,1019270,33,1,5.49,0.00
5047164,1019271,5,2,13.49,0.00
5047165,1019271,27,1,2.49,0.00
5047166,1019272,17,1,12.49,0.00
5047167,1019272,15,1,10.99,0.00
5047168,1019272,23,2,3.99,0.00
5047169,1019272,29,1,3.49,0.00
5047170,1019272,28,1,3.49,0.00
5047171,1019273,4,1,14.99,0.00
5047172,1019273,34,1,4.49,0.00
5047173,1019274,17,1,12.49,0.00
5047174,1019275,9,1,13.99,0.00
5047175,1019275,21,2,3.99,0.00
5047176,1019275,26,1,2.49,0.00
5047177,1019275,20,1,4.49,0.00
5047178,1019276,7,1,11.99,0.00
5047179,1019276,21,1,3.99,0.00
5047180,1019276,18,1,5.49,0.00
5047181,1019276,23,1,3.99,0.00
5047182,1019277,6,1,12.99,0.00
5047183,1019278,14,2,10.49,0.00
5047184,1019279,10,1,10.99,0.00
5047185,1019279,17,2,12.49,0.00
5047186,1019280,2,1,11.99,0.00
5047187,1019280,28,1,3.49,0.00
5047188,1019280,30,1,3.29,0.00
5047189,1019280,21,1,3.99,0.00
5047190,1019281,1,1,11.49,0.00
5047191,1019282,3,1,10.49,0.00
5047192,1019282,21,1,3.99,0.00
5047193,1019283,7,1,11.99,0.00
5047194,1019284,2,1,11.99,0.00
5047195,1019284,28,1,3.49,0.00
5047196,1019285,2,1,11.99,0.00
5047197,1019285,20,1,4.49,0.00
5047198,1019286,17,1,12.49,0.00
5047199,1019287,4,1,14.99,0.00
5047200,1019288,2,1,11.99,0.00
5047201,1019289,10,1,10.99,0.00
5047202,1019290,17,1,12.49,0.00
5047203,1019290,26,1,2.49,0.00
5047204,1019291,12,1,18.99,0.00
5047205,1019291,30,1,3.29,0.00
5047206,1019291,34,1,4.49,0.00
5047207,1019292,8,1,12.49,0.00
5047208,1019293,10,1,10.99,0.00
5047209,1019293,29,1,3.49,0.00
5047210,1019293,27,1,2.49,0.00
5047211,1019294,17,1,12.49,2.50
5047212,1019295,2,1,11.99,0.00
5047213,1019295,29,1,3.49,0.00
5047214,1019295,27,1,2.49,0.00
5047215,1019296,10,2,10.99,0.00
5047216,1019296,31,3,3.49,0.00
5047217,1019297,17,1,12.49,0.00
5047218,1019297,35,1,2.99,0.00
5047219,1019297,26,1,2.49,0.00
5047220,1019298,12,1,18.99,0.00
5047221,1019298,31,1,3.49,0.00
5047222,1019298,30,1,3.29,0.00
5047223,1019299,1,1,11.49,0.00
5047224,1019299,27,1,2.49,0.00
5047225,1019299,19,1,3.99,0.00
5047226,1019299,18,1,5.49,0.00
5047227,1019299,20,1,4.49,0.00
5047228,1019300,11,1,13.49,0.00
5047229,1019300,18,1,5.49,0.00
5047230,1019300,27,1,2.49,0.00
5047231,1019300,26,2,2.49,0.00
5047232,1019301,2,1,11.99,0.00
5047233,1019302,12,1,18.99,0.00
5047234,1019303,8,1,12.49,0.00
5047235,1019303,18,1,5.49,0.00
5047236,1019303,28,1,3.49,0.00
5047237,1019304,17,1,12.49,0.00
5047238,1019305,4,1,14.99,0.00
5047239,1019305,26,0,2.49,0.00
5047240,1019306,17,1,12.49,2.50
5047241,1019307,9,1,13.99,0.00
5047242,1019307,19,3,3.99,0.00
5047243,1019307,23,1,3.99,0.00
5047244,1019307,30,1,3.29,0.00
5047245,1019308,17,1,12.49,0.00
5047246,1019308,31,1,3.49,0.00
5047247,1019308,34,1,4.49,0.00
5047248,1019309,6,1,12.99,0.00
5047249,1019309,27,1,2.49,0.00
5047250,1019310,5,1,13.49,0.00
5047251,1019311,15,1,10.99,0.00
5047252,1019312,3,1,10.49,0.00
5047253,1019312,24,1,3.49,0.00
5047254,1019312,18,1,5.49,0.00
5047255,1019312,26,1,2.49,0.00
5047256,1019313,2,1,11.99,0.00
5047257,1019314,17,1,12.49,0.00
5047258,1019315,7,1,11.99,0.00
5047259,1019315,25,2,6.49,0.00
5047260,1019316,4,1,14.99,0.00
5047261,1019316,26,1,2.49,0.00
5047262,1019316,28,1,3.49,0.00
5047263,1019317,7,1,11.99,0.00
5047264,1019317,34,1,4.49,0.00
5047265,1019318,1,1,11.49,0.00
5047266,1019318,2,1,11.99,0.00
5047267,1019319,2,1,11.99,0.00
5047268,1019320,17,1,12.49,2.50
5047269,1019320,18,1,5.49,0.00
5047270,1019321,8,2,12.49,0.00
5047271,1019321,25,3,6.49,0.00
5047272,1019321,19,1,3.99,0.00
5047273,1019322,6,1,12.99,0.00
5047274,1019323,6,3,12.99,0.00
5047275,1019323,26,1,2.49,0.00
5047276,1019324,1,1,11.49,0.00
5047277,1019325,3,1,10.49,0.00
5047278,1019326,2,1,11.99,0.00
5047279,1019326,29,2,3.49,0.00
5047280,1019327,9,1,13.99,0.00
5047281,1019327,27,2,2.49,0.00
5047282,1019327,20,3,4.49,0.00
5047283,1019328,16,1,10.49,0.00
5047284,1019328,23,1,3.99,0.00
5047285,1019328,32,1,4.99,0.00
5047286,1019328,25,1,6.49,0.00
5047287,1019328,26,1,2.49,0.00
5047288,1019329,15,1,10.99,0.00
5047289,1019330,9,1,13.99,0.00
5047290,1019330,26,1,2.49,0.00
5047291,1019330,20,2,4.49,0.00
5047292,1019330,23,3,3.99,0.00
5047293,1019331,17,1,12.49,2.50
5047294,1019331,27,1,2.49,0.00
5047295,1019332,6,1,12.99,0.00
5047296,1019332,33,1,5.49,0.00
5047297,1019333,17,1,12.49,2.50
5047298,1019333,22,2,4.49,0.00
5047299,1019334,16,1,10.49,0.00
5047300,1019334,21,2,3.99,0.00
5047301,1019334,18,1,5.49,0.00
5047302,1019335,15,1,10.99,0.00
5047303,1019335,26,1,2.49,0.00
5047304,1019335,18,4,5.49,0.00
5047305,1019335,27,1,2.49,0.00
5047306,1019336,5,1,13.49,0.00
5047307,1019336,11,1,13.49,0.00
5047308,1019336,32,1,4.99,0.00
5047309,1019336,28,1,3.49,0.00
5047310,1019337,8,2,12.49,0.00
5047311,1019337,35,1,2.99,0.00
5047312,1019337,11,2,13.49,0.00
5047313,1019338,15,1,10.99,0.00
5047314,1019338,31,1,3.49,0.00
5047315,1019339,2,1,11.99,0.00
5047316,1019339,22,1,4.49,0.00
5047317,1019340,1,1,11.49,0.00
5047318,1019340,4,1,14.99,0.00
5047319,1019340,17,1,12.49,0.00
5047320,1019341,1,1,11.49,0.00
5047321,1019341,26,3,2.49,0.00
5047322,1019342,11,1,13.49,0.00
5047323,1019342,26,1,2.49,0.00
5047324,1019343,17,1,12.49,0.00
5047325,1019344,1,1,11.49,0.00
5047326,1019344,17,1,12.49,0.00
5047327,1019344,21,1,3.99,0.00
5047328,1019345,17,1,12.49,0.00
5047329,1019345,27,1,2.49,0.00
5047330,1019346,4,1,14.99,0.00
5047331,1019347,1,1,11.49,0.00
5047332,1019347,21,1,3.99,0.00
5047333,1019348,4,1,14.99,0.00
5047334,1019348,28,3,3.49,0.00
5047335,1019349,17,1,12.49,0.00
5047336,1019350,17,1,12.49,2.50
5047337,1019350,18,1,5.49,0.00
5047338,1019351,3,2,10.49,0.00
5047339,1019352,15,1,10.99,0.00
5047340,1019352,30,1,3.29,0.00
5047341,1019352,24,2,3.49,0.00
5047342,1019352,10,2,10.99,0.00
5047343,1019353,17,1,12.49,0.00
5047344,1019354,9,1,13.99,0.00
5047345,1019354,27,4,2.49,0.00
5047346,1019354,22,2,4.49,0.00
5047347,1019355,6,1,12.99,0.00
5047348,1019355,22,1,4.49,0.00
5047349,1019356,3,1,10.49,0.00
5047350,1019357,2,1,11.99,0.00
5047351,1019357,25,1,6.49,0.00
5047352,1019358,15,1,10.99,0.00
5047353,1019359,10,1,10.99,0.00
5047354,1019359,26,1,2.49,0.00
5047355,1019359,29,1,3.49,0.00
5047356,1019359,33,1,5.49,0.00
5047357,1019360,17,1,12.49,0.00
5047358,1019360,33,1,5.49,0.00
5047359,1019360,28,2,3.49,0.00
5047360,1019361,4,1,14.99,0.00
5047361,1019362,17,1,12.49,2.50
5047362,1019362,21,1,3.99,0.00
5047363,1019363,2,1,11.99,0.00
5047364,1019363,23,1,3.99,0.00
5047365,1019363,29,1,3.49,0.00
5047366,1019364,1,2,11.49,0.00
5047367,1019365,17,1,12.49,0.00
5047368,1019365,28,1,3.49,0.00
5047369,1019366,5,1,13.49,0.00
5047370,1019367,1,1,11.49,0.00
5047371,1019367,32,1,4.99,0.00
5047372,1019367,16,1,10.49,0.00
5047373,1019368,7,1,11.99,0.00
5047374,1019368,33,1,5.49,0.00
5047375,1019369,17,2,12.49,0.00
5047376,1019369,25,1,6.49,0.00
5047377,1019369,30,2,3.29,0.00
5047378,1019369,28,1,3.49,0.00
5047379,1019370,17,1,12.49,2.50
5047380,1019370,22,2,4.49,0.00
5047381,1019371,13,1,9.99,0.00
5047382,1019371,25,1,6.49,0.00
5047383,1019371,29,2,3.49,0.00
5047384,1019372,5,1,13.49,0.00
5047385,1019373,17,1,12.49,0.00
5047386,1019373,23,1,3.99,0.00
5047387,1019373,26,1,2.49,0.00
5047388,1019374,14,1,10.49,0.00
5047389,1019374,34,1,4.49,0.00
5047390,1019375,2,1,11.99,0.00
5047391,1019375,22,1,4.49,0.00
5047392,1019376,4,1,14.99,0.00
5047393,1019376,29,1,3.49,0.00
5047394,1019376,27,1,2.49,0.00
5047395,1019377,11,1,13.49,0.00
5047396,1019377,30,1,3.29,0.00
5047397,1019377,31,1,3.49,0.00
5047398,1019378,4,2,14.99,0.00
5047399,1019378,21,1,3.99,0.00
5047400,1019379,7,1,11.99,0.00
5047401,1019379,26,1,2.49,0.00
5047402,1019379,21,1,3.99,0.00
5047403,1019380,9,1,13.99,0.00
5047404,1019380,26,1,2.49,0.00
5047405,1019380,27,1,2.49,0.00
5047406,1019381,2,1,11.99,0.00
5047407,1019382,1,2,11.49,0.00
5047408,1019383,17,1,12.49,0.00
5047409,1019383,5,1,13.49,0.00
5047410,1019383,19,1,3.99,0.00
5047411,1019384,17,1,12.49,0.00
5047412,1019384,18,2,5.49,0.00
5047413,1019385,17,1,12.49,0.00
5047414,1019385,27,2,2.49,0.00
5047415,1019386,6,1,12.99,0.00
5047416,1019386,28,1,3.49,0.00
5047417,1019386,22,3,4.49,0.00
5047418,1019386,27,1,2.49,0.00
5047419,1019387,7,1,11.99,0.00
5047420,1019388,3,1,10.49,0.00
5047421,1019388,33,1,5.49,0.00
5047422,1019388,25,2,6.49,0.00
5047423,1019388,34,1,4.49,0.00
5047424,1019388,18,1,5.49,0.00
5047425,1019389,9,1,13.99,0.00
5047426,1019389,28,1,3.49,0.00
5047427,1019390,17,1,12.49,2.50
5047428,1019391,6,3,12.99,0.00
5047429,1019391,26,1,2.49,0.00
5047430,1019391,25,1,6.49,0.00
5047431,1019391,19,1,3.99,0.00
5047432,1019392,6,3,12.99,0.00
5047433,1019392,26,1,2.49,0.00
5047434,1019393,17,2,12.49,0.00
5047435,1019394,2,1,11.99,0.00
5047436,1019394,23,1,3.99,0.00
5047437,1019394,21,1,3.99,0.00
5047438,1019395,15,1,10.99,0.00
5047439,1019395,29,2,3.49,0.00
5047440,1019396,3,1,10.49,0.00
5047441,1019396,11,2,13.49,0.00
5047442,1019396,29,1,3.49,0.00
5047443,1019396,27,1,2.49,0.00
5047444,1019397,3,1,10.49,0.00
5047445,1019397,21,1,3.99,0.00
5047446,1019398,6,1,12.99,0.00
5047447,1019398,28,1,3.49,0.00
5047448,1019399,8,1,12.49,0.00
5047449,1019399,35,1,2.99,0.00
5047450,1019399,22,2,4.49,0.00
5047451,1019400,3,1,10.49,0.00
5047452,1019400,34,1,4.49,0.00
5047453,1019400,26,2,2.49,0.00
5047454,1019401,3,1,10.49,0.00
5047455,1019401,18,1,5.49,0.00
5047456,1019402,17,1,12.49,0.00
5047457,1019403,1,1,11.49,0.00
5047458,1019403,27,2,2.49,0.00
5047459,1019403,25,1,6.49,0.00
5047460,1019403,29,1,3.49,0.00
5047461,1019404,2,1,11.99,0.00
5047462,1019404,28,1,3.49,0.00
5047463,1019404,19,3,3.99,0.00
5047464,1019404,30,2,3.29,0.00
5047465,1019405,5,3,13.49,0.00
5047466,1019406,10,1,10.99,0.00
5047467,1019407,17,1,12.49,0.00
5047468,1019407,25,1,6.49,0.00
5047469,1019408,2,1,11.99,0.00
5047470,1019408,18,1,5.49,0.00
5047471,1019408,21,1,3.99,0.00
5047472,1019408,32,1,4.99,0.00
5047473,1019409,17,1,12.49,2.50
5047474,1019410,4,2,14.99,0.00
5047475,1019410,8,1,12.49,0.00
5047476,1019410,19,1,3.99,0.00
5047477,1019411,15,1,10.99,0.00
5047478,1019411,24,1,3.49,0.00
5047479,1019411,19,1,3.99,0.00
5047480,1019412,17,1,12.49,0.00
5047481,1019413,1,1,11.49,0.00
5047482,1019413,33,1,5.49,0.00
5047483,1019413,26,1,2.49,0.00
5047484,1019414,4,1,14.99,0.00
5047485,1019414,28,1,3.49,0.00
5047486,1019415,10,2,10.99,0.00
5047487,1019415,18,1,5.49,0.00
5047488,1019416,6,1,12.99,0.00
5047489,1019417,17,1,12.49,2.50
5047490,1019417,24,1,3.49,0.00
5047491,1019417,27,1,2.49,0.00
5047492,1019418,17,1,12.49,0.00
5047493,1019418,18,1,5.49,0.00
5047494,1019419,6,1,12.99,0.00
5047495,1019419,21,2,3.99,0.00
5047496,1019419,26,1,2.49,0.00
5047497,1019420,6,1,12.99,0.00
5047498,1019420,19,1,3.99,0.00
5047499,1019421,17,1,12.49,0.00
5047500,1019421,31,1,3.49,0.00
5047501,1019421,22,1,4.49,0.00
5047502,1019421,2,1,11.99,0.00
5047503,1019421,18,1,5.49,0.00
5047504,1019421,4,1,14.99,0.00
5047505,1019422,3,1,10.49,0.00
5047506,1019422,15,1,10.99,0.00
5047507,1019423,2,1,11.99,0.00
5047508,1019423,27,1,2.49,0.00
5047509,1019423,7,2,11.99,0.00
5047510,1019423,22,1,4.49,0.00
5047511,1019424,1,1,11.49,0.00
5047512,1019424,21,1,3.99,0.00
5047513,1019425,17,1,12.49,0.00
5047514,1019425,28,1,3.49,0.00
5047515,1019425,21,1,3.99,0.00
5047516,1019426,5,1,13.49,0.00
5047517,1019426,30,1,3.29,0.00
5047518,1019426,31,2,3.49,0.00
5047519,1019427,9,1,13.99,0.00
5047520,1019427,35,1,2.99,0.00
5047521,1019427,27,1,2.49,0.00
5047522,1019428,10,1,10.99,0.00
5047523,1019429,17,2,12.49,5.00
5047524,1019429,28,1,3.49,0.00
5047525,1019429,25,1,6.49,0.00
5047526,1019430,8,1,12.49,0.00
5047527,1019431,2,1,11.99,0.00
5047528,1019431,20,1,4.49,0.00
5047529,1019432,2,1,11.99,0.00
5047530,1019432,32,1,4.99,0.00
5047531,1019433,17,1,12.49,2.50
5047532,1019433,33,1,5.49,0.00
5047533,1019434,9,1,13.99,0.00
5047534,1019434,19,1,3.99,0.00
5047535,1019435,7,1,11.99,0.00
5047536,1019435,18,1,5.49,0.00
5047537,1019436,11,1,13.49,0.00
5047538,1019436,21,1,3.99,0.00
5047539,1019437,9,1,13.99,0.00
5047540,1019437,20,1,4.49,0.00
5047541,1019437,26,1,2.49,0.00
5047542,1019437,23,1,3.99,0.00
5047543,1019438,3,1,10.49,0.00
5047544,1019438,30,1,3.29,0.00
5047545,1019438,26,1,2.49,0.00
5047546,1019438,24,1,3.49,0.00
5047547,1019438,27,1,2.49,0.00
