order_item_id,order_id,item_id,quantity,unit_price,discount_amount
5061766,1025342,32,1,4.99,0.00
5061767,1025343,5,1,13.49,0.00
5061768,1025343,20,1,4.49,0.00
5061769,1025344,17,1,12.49,0.00
5061770,1025344,21,1,3.99,0.00
5061771,1025344,26,1,2.49,0.00
5061772,1025345,5,2,13.49,4.05
5061773,1025346,8,1,12.49,0.00
5061774,1025346,33,1,5.49,0.00
5061775,1025346,9,1,13.99,0.00
5061776,1025347,17,1,12.49,0.00
5061777,1025348,16,1,10.49,0.00
5061778,1025349,14,1,10.49,0.00
5061779,1025349,21,1,3.99,0.00
5061780,1025350,17,2,12.49,0.00
5061781,1025350,32,1,4.99,0.00
5061782,1025350,18,2,5.49,0.00
5061783,1025350,25,1,6.49,0.00
5061784,1025351,10,1,10.99,0.00
5061785,1025351,26,2,2.49,0.00
5061786,1025352,1,1,11.49,0.00
5061787,1025353,17,1,12.49,0.00
5061788,1025353,27,1,2.49,0.00
5061789,1025354,17,1,12.49,0.00
5061790,1025355,17,1,12.49,1.87
5061791,1025355,23,1,3.99,0.60
5061792,1025355,18,1,5.49,0.82
5061793,1025355,29,1,3.49,0.52
5061794,1025356,12,1,18.99,0.00
5061795,1025356,23,1,3.99,0.00
5061796,1025357,3,1,10.49,0.00
5061797,1025358,7,2,11.99,0.00
5061798,1025358,18,1,5.49,0.00
5061799,1025358,21,1,3.99,0.00
5061800,1025359,4,1,14.99,0.00
5061801,1025360,15,3,10.99,4.95
5061802,1025360,18,1,5.49,0.82
5061803,1025361,2,1,11.99,0.00
5061804,1025362,3,1,10.49,0.00
5061805,1025362,28,1,3.49,0.00
5061806,1025363,2,3,11.99,0.00
5061807,1025363,24,1,3.49,0.00
5061808,1025364,11,1,13.49,0.00
5061809,1025364,24,1,3.49,0.00
5061810,1025365,17,1,12.49,0.00
5061811,1025365,20,1,4.49,0.00
5061812,1025366,17,1,12.49,0.00
5061813,1025366,21,1,3.99,0.00
5061814,1025367,17,1,12.49,0.00
5061815,1025367,32,1,4.99,0.00
5061816,1025367,26,1,2.49,0.00
5061817,1025367,19,1,3.99,0.00
5061818,1025367,21,1,3.99,0.00
5061819,1025367,25,2,6.49,0.00
5061820,1025368,13,1,9.99,0.00
5061821,1025368,34,1,4.49,0.00
5061822,1025368,33,1,5.49,0.00
5061823,1025369,5,1,13.49,0.00
5061824,1025369,18,1,5.49,0.00
5061825,1025369,26,1,2.49,0.00
5061826,1025370,6,1,12.99,0.00
5061827,1025370,21,2,3.99,0.00
5061828,1025370,23,1,3.99,0.00
5061829,1025371,5,1,13.49,0.00
5061830,1025371,27,1,2.49,0.00
5061831,1025372,17,3,12.49,0.00
5061832,1025373,17,1,12.49,0.00
5061833,1025373,28,1,3.49,0.00
5061834,1025374,1,1,11.49,1.72
5061835,1025374,21,1,3.99,0.60
5061836,1025374,27,1,2.49,0.37
5061837,1025375,10,1,10.99,0.00
5061838,1025375,17,1,12.49,0.00
5061839,1025376,6,1,12.99,0.00
5061840,1025376,21,1,3.99,0.00
5061841,1025376,30,1,3.29,0.00
5061842,1025377,3,1,10.49,0.00
5061843,1025377,17,1,12.49,0.00
5061844,1025378,9,1,13.99,0.00
5061845,1025378,20,1,4.49,0.00
5061846,1025378,26,1,2.49,0.00
5061847,1025379,10,1,10.99,0.00
5061848,1025379,32,1,4.99,0.00
5061849,1025379,19,1,3.99,0.00
5061850,1025380,5,1,13.49,0.00
5061851,1025380,29,1,3.49,0.00
5061852,1025380,26,1,2.49,0.00
5061853,1025380,35,2,2.99,0.00
5061854,1025380,22,1,4.49,0.00
5061855,1025381,1,1,11.49,0.00
5061856,1025381,30,2,3.29,0.00
5061857,1025382,17,1,12.49,0.00
5061858,1025382,27,1,2.49,0.00
5061859,1025382,15,1,10.99,0.00
5061860,1025383,6,1,12.99,0.00
5061861,1025383,25,1,6.49,0.00
5061862,1025384,3,1,10.49,0.00
5061863,1025384,30,1,3.29,0.00
5061864,1025385,17,1,12.49,0.00
5061865,1025385,23,1,3.99,0.00
5061866,1025386,3,1,10.49,0.00
5061867,1025387,9,1,13.99,0.00
5061868,1025388,3,1,10.49,0.00
5061869,1025388,26,1,2.49,0.00
5061870,1025389,17,1,12.49,0.00
5061871,1025389,20,1,4.49,0.00
5061872,1025389,26,2,2.49,0.00
5061873,1025389,31,1,3.49,0.00
5061874,1025389,27,1,2.49,0.00
5061875,1025390,14,1,10.49,0.00
5061876,1025391,8,1,12.49,0.00
5061877,1025391,21,1,3.99,0.00
5061878,1025392,14,3,10.49,0.00
5061879,1025392,7,2,11.99,0.00
5061880,1025393,1,1,11.49,1.72
5061881,1025393,32,1,4.99,0.75
5061882,1025393,18,1,5.49,0.82
5061883,1025394,9,1,13.99,0.00
5061884,1025394,31,1,3.49,0.00
5061885,1025394,6,1,12.99,0.00
5061886,1025395,17,1,12.49,0.00
5061887,1025395,21,1,3.99,0.00
5061888,1025396,17,1,12.49,0.00
5061889,1025397,6,3,12.99,0.00
5061890,1025398,1,1,11.49,1.72
5061891,1025398,23,1,3.99,0.60
5061892,1025398,34,1,4.49,0.67
5061893,1025399,9,2,13.99,0.00
5061894,1025400,17,1,12.49,0.00
5061895,1025401,17,1,12.49,1.87
5061896,1025402,17,1,12.49,0.00
5061897,1025402,18,1,5.49,0.00
5061898,1025402,33,1,5.49,0.00
5061899,1025403,1,1,11.49,0.00
5061900,1025403,22,1,4.49,0.00
5061901,1025404,9,2,13.99,0.00
5061902,1025405,4,1,14.99,0.00
5061903,1025405,31,1,3.49,0.00
5061904,1025405,7,1,11.99,0.00
5061905,1025405,17,1,12.49,0.00
5061906,1025406,10,1,10.99,0.00
5061907,1025406,27,4,2.49,0.00
5061908,1025407,8,1,12.49,0.00
5061909,1025407,27,1,2.49,0.00
5061910,1025407,10,3,10.99,0.00
5061911,1025408,17,2,12.49,0.00
5061912,1025409,15,1,10.99,0.00
5061913,1025409,23,2,3.99,0.00
5061914,1025410,5,1,13.49,0.00
5061915,1025410,26,3,2.49,0.00
5061916,1025410,18,1,5.49,0.00
5061917,1025411,17,1,12.49,0.00
5061918,1025411,28,1,3.49,0.00
5061919,1025411,27,1,2.49,0.00
5061920,1025412,15,1,10.99,1.65
5061921,1025413,17,1,12.49,0.00
5061922,1025413,26,1,2.49,0.00
5061923,1025413,25,1,6.49,0.00
5061924,1025413,21,1,3.99,0.00
5061925,1025413,19,1,3.99,0.00
5061926,1025414,17,2,12.49,0.00
5061927,1025415,4,1,14.99,2.25
5061928,1025415,22,1,4.49,0.67
5061929,1025415,32,1,4.99,0.75
5061930,1025416,6,1,12.99,0.00
5061931,1025416,30,1,3.29,0.00
5061932,1025417,17,3,12.49,0.00
5061933,1025417,24,1,3.49,0.00
5061934,1025418,11,3,13.49,0.00
5061935,1025419,7,3,11.99,0.00
5061936,1025419,18,1,5.49,0.00
5061937,1025420,14,1,10.49,0.00
5061938,1025420,29,1,3.49,0.00
5061939,1025421,6,1,12.99,0.00
5061940,1025421,19,1,3.99,0.00
5061941,1025422,16,1,10.49,0.00
5061942,1025422,31,3,3.49,0.00
5061943,1025423,16,1,10.49,0.00
5061944,1025423,28,1,3.49,0.00
5061945,1025424,1,1,11.49,0.00
5061946,1025424,29,1,3.49,0.00
5061947,1025425,1,1,11.49,0.00
5061948,1025425,24,1,3.49,0.00
5061949,1025425,20,1,4.49,0.00
5061950,1025425,26,1,2.49,0.00
5061951,1025426,3,1,10.49,0.00
5061952,1025427,1,3,11.49,0.00
5061953,1025427,28,1,3.49,0.00
5061954,1025427,18,2,5.49,0.00
5061955,1025428,3,1,10.49,0.00
5061956,1025428,9,1,13.99,0.00
5061957,1025429,14,2,10.49,0.00
5061958,1025430,8,1,12.49,0.00
5061959,1025430,26,2,2.49,0.00
5061960,1025430,20,1,4.49,0.00
5061961,1025431,17,1,12.49,0.00
5061962,1025431,35,1,2.99,0.00
5061963,1025431,18,1,5.49,0.00
5061964,1025431,21,1,3.99,0.00
5061965,1025432,7,2,11.99,0.00
5061966,1025433,6,1,12.99,0.00
5061967,1025433,33,1,5.49,0.00
5061968,1025433,26,0,2.49,0.00
5061969,1025433,28,1,3.49,0.00
5061970,1025433,24,1,3.49,0.00
5061971,1025434,9,1,13.99,0.00
5061972,1025434,31,1,3.49,0.00
5061973,1025434,29,2,3.49,0.00
5061974,1025435,17,1,12.49,0.00
5061975,1025436,13,1,9.99,0.00
5061976,1025436,25,2,6.49,0.00
5061977,1025437,17,1,12.49,0.00
5061978,1025437,29,1,3.49,0.00
5061979,1025438,3,1,10.49,0.00
5061980,1025438,27,1,2.49,0.00
5061981,1025438,23,1,3.99,0.00
5061982,1025438,28,1,3.49,0.00
5061983,1025438,19,1,3.99,0.00
5061984,1025438,32,1,4.99,0.00
5061985,1025439,14,1,10.49,0.00
5061986,1025439,32,1,4.99,0.00
5061987,1025439,17,1,12.49,0.00
5061988,1025440,7,1,11.99,0.00
5061989,1025440,21,1,3.99,0.00
5061990,1025441,9,1,13.99,0.00
5061991,1025441,29,1,3.49,0.00
5061992,1025441,32,1,4.99,0.00
5061993,1025442,1,1,11.49,1.72
5061994,1025442,26,1,2.49,0.37
5061995,1025443,3,1,10.49,0.00
5061996,1025444,5,1,13.49,0.00
5061997,1025445,10,1,10.99,0.00
5061998,1025445,18,1,5.49,0.00
5061999,1025445,22,1,4.49,0.00
5062000,1025446,6,1,12.99,0.00
5062001,1025446,34,1,4.49,0.00
5062002,1025447,5,1,13.49,0.00
5062003,1025448,9,1,13.99,0.00
5062004,1025448,31,1,3.49,0.00
5062005,1025449,7,1,11.99,0.00
5062006,1025449,18,1,5.49,0.00
5062007,1025449,28,1,3.49,0.00
5062008,1025450,1,3,11.49,0.00
5062009,1025450,2,1,11.99,0.00
5062010,1025451,5,1,13.49,0.00
5062011,1025451,30,1,3.29,0.00
5062012,1025451,32,1,4.99,0.00
5062013,1025451,34,3,4.49,0.00
5062014,1025451,19,2,3.99,0.00
5062015,1025451,20,1,4.49,0.00
5062016,1025452,7,3,11.99,0.00
5062017,1025452,26,1,2.49,0.00
5062018,1025452,10,3,10.99,0.00
5062019,1025453,17,1,12.49,0.00
5062020,1025453,35,1,2.99,0.00
5062021,1025453,28,1,3.49,0.00
5062022,1025453,29,1,3.49,0.00
5062023,1025454,17,1,12.49,0.00
5062024,1025454,29,1,3.49,0.00
5062025,1025455,17,1,12.49,0.00
5062026,1025455,21,1,3.99,0.00
5062027,1025455,19,2,3.99,0.00
5062028,1025456,8,1,12.49,0.00
5062029,1025456,2,1,11.99,0.00
5062030,1025456,24,1,3.49,0.00
5062031,1025456,26,2,2.49,0.00
5062032,1025456,20,3,4.49,0.00
5062033,1025457,17,1,12.49,0.00
5062034,1025457,32,1,4.99,0.00
5062035,1025457,25,1,6.49,0.00
5062036,1025457,28,1,3.49,0.00
5062037,1025458,4,1,14.99,0.00
5062038,1025458,34,1,4.49,0.00
5062039,1025458,24,3,3.49,0.00
5062040,1025459,4,1,14.99,0.00
5062041,1025460,17,1,12.49,0.00
5062042,1025460,22,1,4.49,0.00
5062043,1025461,3,1,10.49,0.00
5062044,1025462,6,1,12.99,0.00
5062045,1025463,17,2,12.49,0.00
5062046,1025463,27,1,2.49,0.00
5062047,1025463,20,1,4.49,0.00
5062048,1025463,18,3,5.49,0.00
5062049,1025464,12,1,18.99,0.00
5062050,1025464,27,1,2.49,0.00
5062051,1025465,15,1,10.99,0.00
5062052,1025466,17,1,12.49,0.00
5062053,1025467,17,1,12.49,0.00
5062054,1025468,4,1,14.99,0.00
5062055,1025468,28,1,3.49,0.00
5062056,1025468,19,2,3.99,0.00
5062057,1025468,21,2,3.99,0.00
5062058,1025469,5,1,13.49,0.00
5062059,1025469,6,1,12.99,0.00
5062060,1025470,17,1,12.49,0.00
5062061,1025470,28,2,3.49,0.00
5062062,1025470,33,1,5.49,0.00
5062063,1025471,11,1,13.49,0.00
5062064,1025471,27,1,2.49,0.00
5062065,1025471,30,1,3.29,0.00
5062066,1025472,11,1,13.49,0.00
5062067,1025472,5,2,13.49,0.00
5062068,1025473,9,2,13.99,0.00
5062069,1025474,17,1,12.49,0.00
5062070,1025475,9,1,13.99,0.00
5062071,1025476,16,1,10.49,0.00
5062072,1025476,17,1,12.49,0.00
5062073,1025476,2,1,11.99,0.00
5062074,1025476,32,1,4.99,0.00
5062075,1025477,17,1,12.49,0.00
5062076,1025477,18,1,5.49,0.00
5062077,1025477,23,1,3.99,0.00
5062078,1025477,26,1,2.49,0.00
5062079,1025478,17,1,12.49,1.87
5062080,1025478,6,1,12.99,1.95
5062081,1025478,27,1,2.49,0.37
5062082,1025479,5,1,13.49,0.00
5062083,1025479,27,1,2.49,0.00
5062084,1025479,26,1,2.49,0.00
5062085,1025480,17,1,12.49,0.00
5062086,1025480,25,1,6.49,0.00
5062087,1025480,30,1,3.29,0.00
5062088,1025481,4,1,14.99,0.00
5062089,1025481,28,1,3.49,0.00
5062090,1025481,20,1,4.49,0.00
5062091,1025481,18,1,5.49,0.00
5062092,1025481,33,1,5.49,0.00
5062093,1025482,9,2,13.99,0.00
5062094,1025482,20,1,4.49,0.00
5062095,1025483,2,1,11.99,0.00
5062096,1025484,4,1,14.99,0.00
5062097,1025484,18,1,5.49,0.00
5062098,1025485,17,1,12.49,0.00
5062099,1025485,26,1,2.49,0.00
5062100,1025486,10,1,10.99,0.00
5062101,1025486,26,1,2.49,0.00
5062102,1025486,22,1,4.49,0.00
5062103,1025486,31,1,3.49,0.00
5062104,1025487,7,1,11.99,0.00
5062105,1025487,27,3,2.49,0.00
5062106,1025488,17,1,12.49,0.00
5062107,1025488,27,1,2.49,0.00
5062108,1025488,23,3,3.99,0.00
5062109,1025489,12,1,18.99,0.00
5062110,1025489,21,1,3.99,0.00
5062111,1025490,12,1,18.99,0.00
5062112,1025490,33,1,5.49,0.00
5062113,1025491,2,1,11.99,1.80
5062114,1025491,34,1,4.49,0.67
5062115,1025491,22,1,4.49,0.67
5062116,1025491,18,1,5.49,0.82
5062117,1025491,30,0,3.29,0.49
5062118,1025491,29,1,3.49,0.52
5062119,1025492,17,1,12.49,0.00
5062120,1025493,7,1,11.99,0.00
5062121,1025493,29,1,3.49,0.00
5062122,1025493,28,1,3.49,0.00
5062123,1025494,17,1,12.49,0.00
5062124,1025494,23,1,3.99,0.00
5062125,1025494,21,1,3.99,0.00
5062126,1025495,10,1,10.99,0.00
5062127,1025496,4,1,14.99,0.00
5062128,1025496,31,1,3.49,0.00
5062129,1025497,7,1,11.99,0.00
5062130,1025498,3,1,10.49,1.57
5062131,1025498,26,1,2.49,0.37
5062132,1025498,24,1,3.49,0.52
5062133,1025499,10,2,10.99,0.00
5062134,1025499,34,1,4.49,0.00
5062135,1025499,16,1,10.49,0.00
5062136,1025500,2,1,11.99,0.00
5062137,1025500,29,1,3.49,0.00
5062138,1025500,23,1,3.99,0.00
5062139,1025501,1,1,11.49,0.00
5062140,1025501,18,1,5.49,0.00
5062141,1025501,21,1,3.99,0.00
5062142,1025502,11,1,13.49,0.00
5062143,1025503,7,2,11.99,0.00
5062144,1025504,15,1,10.99,0.00
5062145,1025504,25,1,6.49,0.00
5062146,1025505,9,1,13.99,0.00
5062147,1025505,26,1,2.49,0.00
5062148,1025506,16,2,10.49,0.00
5062149,1025506,27,1,2.49,0.00
5062150,1025507,2,1,11.99,0.00
5062151,1025507,26,1,2.49,0.00
5062152,1025507,19,1,3.99,0.00
5062153,1025508,8,1,12.49,0.00
5062154,1025509,8,1,12.49,0.00
5062155,1025510,6,1,12.99,1.95
5062156,1025510,25,1,6.49,0.97
5062157,1025511,5,2,13.49,0.00
5062158,1025511,26,1,2.49,0.00
5062159,1025511,13,2,9.99,0.00
5062160,1025512,11,1,13.49,0.00
5062161,1025512,18,1,5.49,0.00
5062162,1025512,33,1,5.49,0.00
5062163,1025512,25,1,6.49,0.00
5062164,1025513,6,1,12.99,0.00
5062165,1025513,4,3,14.99,0.00
5062166,1025513,22,1,4.49,0.00
5062167,1025514,14,1,10.49,0.00
5062168,1025514,18,1,5.49,0.00
5062169,1025514,24,1,3.49,0.00
5062170,1025514,34,1,4.49,0.00
5062171,1025514,29,1,3.49,0.00
5062172,1025515,17,1,12.49,0.00
5062173,1025515,27,1,2.49,0.00
5062174,1025515,18,1,5.49,0.00
5062175,1025515,19,1,3.99,0.00
5062176,1025516,17,1,12.49,0.00
5062177,1025516,31,1,3.49,0.00
5062178,1025517,4,1,14.99,0.00
5062179,1025517,27,3,2.49,0.00
5062180,1025517,1,1,11.49,0.00
5062181,1025517,25,1,6.49,0.00
5062182,1025518,8,1,12.49,0.00
5062183,1025518,18,2,5.49,0.00
5062184,1025518,33,3,5.49,0.00
5062185,1025519,17,1,12.49,0.00
5062186,1025519,26,2,2.49,0.00
5062187,1025520,3,2,10.49,0.00
5062188,1025520,24,1,3.49,0.00
5062189,1025520,26,1,2.49,0.00
5062190,1025521,2,2,11.99,0.00
5062191,1025521,26,2,2.49,0.00
5062192,1025521,19,1,3.99,0.00
5062193,1025522,4,1,14.99,0.00
5062194,1025522,22,1,4.49,0.00
5062195,1025522,35,1,2.99,0.00
5062196,1025523,3,3,10.49,0.00
5062197,1025524,10,1,10.99,0.00
5062198,1025524,3,2,10.49,0.00
5062199,1025524,30,1,3.29,0.00
5062200,1025524,32,1,4.99,0.00
5062201,1025525,3,1,10.49,0.00
5062202,1025525,21,2,3.99,0.00
5062203,1025525,25,1,6.49,0.00
5062204,1025526,7,1,11.99,0.00
5062205,1025527,15,1,10.99,0.00
5062206,1025528,1,1,11.49,1.72
5062207,1025529,17,1,12.49,0.00
5062208,1025529,29,1,3.49,0.00
5062209,1025529,30,2,3.29,0.00
5062210,1025529,26,2,2.49,0.00
5062211,1025530,17,2,12.49,0.00
5062212,1025530,21,1,3.99,0.00
5062213,1025530,26,1,2.49,0.00
5062214,1025531,1,-1,11.49,0.00
5062215,1025531,20,1,4.49,0.00
5062216,1025532,10,1,10.99,0.00
5062217,1025532,31,2,3.49,0.00
5062218,1025533,17,2,12.49,0.00
5062219,1025534,15,2,10.99,0.00
5062220,1025535,2,1,11.99,0.00
5062221,1025536,11,1,13.49,0.00
5062222,1025536,27,1,2.49,0.00
5062223,1025536,28,1,3.49,0.00
5062224,1025536,24,1,3.49,0.00
5062225,1025537,10,1,10.99,0.00
5062226,1025537,20,1,4.49,0.00
5062227,1025537,26,1,2.49,0.00
5062228,1025538,3,1,10.49,0.00
5062229,1025538,32,1,4.99,0.00
5062230,1025538,22,1,4.49,0.00
5062231,1025538,19,1,3.99,0.00
5062232,1025538,21,1,3.99,0.00
5062233,1025539,17,1,12.49,0.00
5062234,1025539,30,1,3.29,0.00
5062235,1025539,26,2,2.49,0.00
5062236,1025540,17,2,12.49,0.00
5062237,1025540,27,3,2.49,0.00
5062238,1025540,35,1,2.99,0.00
5062239,1025540,19,1,3.99,0.00
5062240,1025541,1,1,11.49,0.00
5062241,1025541,19,1,3.99,0.00
5062242,1025541,20,1,4.49,0.00
5062243,1025541,24,1,3.49,0.00
5062244,1025542,9,1,13.99,0.00
5062245,1025542,23,1,3.99,0.00
5062246,1025542,26,1,2.49,0.00
5062247,1025542,34,1,4.49,0.00
5062248,1025542,20,1,4.49,0.00
5062249,1025542,27,1,2.49,0.00
5062250,1025543,12,1,18.99,0.00
5062251,1025543,26,3,2.49,0.00
5062252,1025544,7,2,11.99,0.00
5062253,1025544,27,1,2.49,0.00
5062254,1025545,15,2,10.99,0.00
5062255,1025545,26,1,2.49,0.00
5062256,1025545,25,2,6.49,0.00
5062257,1025545,29,1,3.49,0.00
5062258,1025546,17,1,12.49,0.00
5062259,1025546,27,1,2.49,0.00
5062260,1025546,22,1,4.49,0.00
5062261,1025547,2,1,11.99,0.00
5062262,1025547,20,2,4.49,0.00
5062263,1025547,25,1,6.49,0.00
5062264,1025547,18,1,5.49,0.00
5062265,1025548,1,1,11.49,0.00
5062266,1025548,34,1,4.49,0.00
5062267,1025548,30,1,3.29,0.00
5062268,1025548,26,1,2.49,0.00
5062269,1025548,18,1,5.49,0.00
5062270,1025548,21,1,3.99,0.00
5062271,1025549,11,1,13.49,0.00
5062272,1025549,27,1,2.49,0.00
5062273,1025550,17,1,12.49,0.00
5062274,1025550,24,1,3.49,0.00
5062275,1025551,17,2,12.49,0.00
5062276,1025551,24,1,3.49,0.00
5062277,1025551,26,1,2.49,0.00
5062278,1025551,28,1,3.49,0.00
5062279,1025552,11,1,13.49,2.02
5062280,1025552,19,1,3.99,0.60
5062281,1025552,24,1,3.49,0.52
5062282,1025552,31,1,3.49,0.52
5062283,1025553,2,1,11.99,0.00
5062284,1025553,32,3,4.99,0.00
5062285,1025553,30,2,3.29,0.00
5062286,1025553,7,1,11.99,0.00
5062287,1025554,11,1,13.49,0.00
5062288,1025555,13,1,9.99,0.00
5062289,1025555,18,1,5.49,0.00
5062290,1025556,1,1,11.49,0.00
5062291,1025556,25,1,6.49,0.00
5062292,1025557,10,1,10.99,0.00
5062293,1025557,27,1,2.49,0.00
5062294,1025558,1,1,11.49,0.00
5062295,1025559,5,1,13.49,0.00
5062296,1025560,3,1,10.49,0.00
5062297,1025561,8,1,12.49,0.00
5062298,1025561,27,2,2.49,0.00
5062299,1025561,18,1,5.49,0.00
5062300,1025562,8,1,12.49,0.00
5062301,1025562,2,3,11.99,0.00
5062302,1025563,16,1,10.49,0.00
5062303,1025563,23,1,3.99,0.00
5062304,1025563,28,1,3.49,0.00
5062305,1025564,8,1,12.49,0.00
5062306,1025565,7,1,11.99,0.00
5062307,1025566,16,2,10.49,0.00
5062308,1025566,19,1,3.99,0.00
5062309,1025567,8,2,12.49,0.00
5062310,1025567,30,1,3.29,0.00
5062311,1025567,1,2,11.49,0.00
5062312,1025567,21,1,3.99,0.00
5062313,1025568,15,1,10.99,0.00
5062314,1025568,26,2,2.49,0.00
5062315,1025568,14,1,10.49,0.00
5062316,1025568,18,1,5.49,0.00
5062317,1025569,1,1,11.49,0.00
5062318,1025569,30,1,3.29,0.00
5062319,1025570,6,1,12.99,0.00
5062320,1025570,28,2,3.49,0.00
5062321,1025570,27,1,2.49,0.00
5062322,1025571,7,1,11.99,0.00
5062323,1025571,25,1,6.49,0.00
5062324,1025572,17,2,12.49,0.00
5062325,1025572,18,1,5.49,0.00
5062326,1025572,35,1,2.99,0.00
5062327,1025573,14,1,10.49,0.00
5062328,1025573,26,3,2.49,0.00
5062329,1025573,17,1,12.49,0.00
5062330,1025574,9,2,13.99,0.00
5062331,1025575,6,1,12.99,0.00
5062332,1025575,34,1,4.49,0.00
5062333,1025575,28,1,3.49,0.00
5062334,1025575,2,2,11.99,0.00
5062335,1025576,5,1,13.49,0.00
5062336,1025576,26,1,2.49,0.00
5062337,1025577,8,1,12.49,0.00
5062338,1025577,18,2,5.49,0.00
5062339,1025577,33,1,5.49,0.00
5062340,1025577,21,2,3.99,0.00
5062341,1025578,17,1,12.49,0.00
5062342,1025579,3,3,10.49,0.00
5062343,1025579,27,1,2.49,0.00
5062344,1025579,26,1,2.49,0.00
5062345,1025580,8,1,12.49,0.00
5062346,1025581,4,1,14.99,0.00
5062347,1025581,28,1,3.49,0.00
5062348,1025581,18,1,5.49,0.00
5062349,1025581,22,1,4.49,0.00
5062350,1025582,5,1,13.49,0.00
5062351,1025582,21,1,3.99,0.00
5062352,1025583,17,1,12.49,0.00
5062353,1025583,7,1,11.99,0.00
5062354,1025583,4,1,14.99,0.00
5062355,1025583,21,1,3.99,0.00
5062356,1025584,17,1,12.49,1.87
5062357,1025584,29,1,3.49,0.52
5062358,1025585,1,1,11.49,0.00
5062359,1025585,30,1,3.29,0.00
5062360,1025585,22,2,4.49,0.00
5062361,1025586,5,1,13.49,0.00
5062362,1025587,17,2,12.49,0.00
5062363,1025587,28,1,3.49,0.00
5062364,1025587,10,1,10.99,0.00
5062365,1025588,16,1,10.49,0.00
5062366,1025589,6,1,12.99,0.00
5062367,1025589,30,1,3.29,0.00
5062368,1025590,17,1,12.49,0.00
5062369,1025590,20,1,4.49,0.00
5062370,1025591,14,1,10.49,0.00
5062371,1025591,22,1,4.49,0.00
5062372,1025591,21,1,3.99,0.00
5062373,1025592,5,1,13.49,0.00
5062374,1025592,27,1,2.49,0.00
5062375,1025592,30,1,3.29,0.00
5062376,1025593,16,1,10.49,0.00
5062377,1025593,27,1,2.49,0.00
5062378,1025594,7,1,11.99,0.00
5062379,1025594,21,2,3.99,0.00
5062380,1025594,24,1,3.49,0.00
5062381,1025594,18,1,5.49,0.00
5062382,1025595,10,1,10.99,0.00
5062383,1025595,22,1,4.49,0.00
5062384,1025596,10,1,10.99,0.00
5062385,1025596,27,1,2.49,0.00
5062386,1025596,1,1,11.49,0.00
5062387,1025597,7,1,11.99,0.00
5062388,1025597,23,2,3.99,0.00
5062389,1025598,11,1,13.49,0.00
5062390,1025598,19,1,3.99,0.00
5062391,1025598,24,2,3.49,0.00
5062392,1025598,13,1,9.99,0.00
5062393,1025599,11,1,13.49,0.00
5062394,1025599,16,1,10.49,0.00
5062395,1025600,17,1,12.49,0.00
5062396,1025601,17,1,12.49,0.00
5062397,1025601,20,2,4.49,0.00
5062398,1025602,14,2,10.49,0.00
5062399,1025603,1,1,11.49,0.00
5062400,1025603,29,2,3.49,0.00
5062401,1025603,26,1,2.49,0.00
5062402,1025603,19,1,3.99,0.00
5062403,1025603,20,1,4.49,0.00
5062404,1025604,3,1,10.49,0.00
5062405,1025604,21,2,3.99,0.00
5062406,1025605,16,1,10.49,1.57
5062407,1025606,7,1,11.99,0.00
5062408,1025607,10,1,10.99,0.00
5062409,1025607,28,1,3.49,0.00
5062410,1025607,22,1,4.49,0.00
5062411,1025608,13,1,9.99,0.00
5062412,1025608,34,1,4.49,0.00
5062413,1025608,29,1,3.49,0.00
5062414,1025609,14,1,10.49,0.00
5062415,1025610,17,1,12.49,0.00
5062416,1025610,26,2,2.49,0.00
5062417,1025611,14,1,10.49,0.00
5062418,1025611,19,1,3.99,0.00
5062419,1025612,3,1,10.49,0.00
5062420,1025612,26,1,2.49,0.00
5062421,1025612,24,1,3.49,0.00
5062422,1025612,32,2,4.99,0.00
5062423,1025613,7,1,11.99,0.00
5062424,1025614,17,1,12.49,0.00
5062425,1025614,6,1,12.99,0.00
5062426,1025615,16,2,10.49,0.00
5062427,1025615,21,3,3.99,0.00
5062428,1025615,24,1,3.49,0.00
5062429,1025615,26,3,2.49,0.00
5062430,1025616,15,1,10.99,0.00
5062431,1025616,31,1,3.49,0.00
5062432,1025616,26,1,2.49,0.00
5062433,1025617,17,-1,12.49,0.00
5062434,1025618,14,1,10.49,0.00
5062435,1025618,26,1,2.49,0.00
5062436,1025619,3,1,10.49,0.00
5062437,1025619,33,1,5.49,0.00
5062438,1025620,17,1,12.49,0.00
5062439,1025620,20,1,4.49,0.00
5062440,1025621,3,1,10.49,0.00
5062441,1025621,19,2,3.99,0.00
5062442,1025622,17,2,12.49,0.00
5062443,1025623,5,1,13.49,2.02
5062444,1025623,14,1,10.49,1.57
5062445,1025624,14,3,10.49,0.00
5062446,1025625,4,1,14.99,0.00
5062447,1025625,23,1,3.99,0.00
5062448,1025626,13,1,9.99,0.00
5062449,1025626,1,1,11.49,0.00
5062450,1025626,28,1,3.49,0.00
5062451,1025626,21,1,3.99,0.00
5062452,1025626,27,1,2.49,0.00
5062453,1025626,3,1,10.49,0.00
5062454,1025627,4,1,14.99,0.00
5062455,1025627,22,1,4.49,0.00
5062456,1025628,17,1,12.49,0.00
5062457,1025628,22,1,4.49,0.00
5062458,1025628,34,1,4.49,0.00
5062459,1025628,18,-1,5.49,0.00
5062460,1025628,25,1,6.49,0.00
5062461,1025629,5,1,13.49,0.00
5062462,1025629,28,1,3.49,0.00
5062463,1025630,16,2,10.49,0.00
