order_id,location_id,customer_id,order_ts,channel,promo_code,payment_type,order_status
1005339,19,,2026-02-06 19:03:45,dine_in,,debit_card,cancelled
1005340,16,1041,2026-02-06 19:06:50,dine_in,,credit_card,completed
1005341,9,1271,2026-02-06 19:07:12,drive_thru,,gift_card,completed
1005342,5,,2026-02-06 19:07:42,drive_thru,,credit_card,completed
1005343,10,,2026-02-06 19:09:24,delivery,,credit_card,completed
1005344,17,,2026-02-06 19:11:49,takeout,,apple_pay,completed
1005345,8,2312,2026-02-06 19:14:33,delivery,,credit_card,completed
1005346,10,452,2026-02-06 19:14:50,delivery,,credit_card,completed
1005347,16,1485,2026-02-06 19:14:52,dine_in,,apple_pay,completed
1005348,4,,2026-02-06 19:16:21,drive_thru,,apple_pay,completed
1005349,11,1639,2026-02-06 19:16:24,drive_thru,,credit_card,completed
1005350,18,936,2026-02-06 19:16:38,takeout,,credit_card,completed
1005351,1,,2026-02-06 19:18:50,dine_in,,debit_card,completed
1005352,19,954,2026-02-06 19:19:50,dine_in,,credit_card,completed
1005353,7,2461,2026-02-06 19:23:54,takeout,,debit_card,completed
1005354,18,2475,2026-02-06 19:26:55,drive_thru,,credit_card,completed
1005355,14,2482,02/06/2026 19:30,delivery,,apple_pay,completed
1005356,11,986,2026-02-06 19:31:51,dine_in,,credit_card,completed
1005357,8,,2026-02-06 19:32:13,delivery,,credit_card,completed
1005358,14,,2026-02-06 19:34:08,drive_thru,,debit_card,completed
1005359,7,,2026-02-06 19:35:48,takeout,,cash,completed
1005360,17,520,2026-02-06 19:38:10,dine_in,,apple_pay,completed
1005361,6,2138,2026-02-06 19:38:19,delivery,,credit_card,completed
1005362,8,719,2026-02-06 19:38:25,dine_in,,debit_card,completed
1005363,5,143,2026-02-06 19:39:00,drive_thru,,cash,completed
1005364,12,2085,2026-02-06 19:39:36,dine_in,,cash,completed
1005365,3,,2026-02-06 19:40:14,takeout,,debit_card,completed
1005366,19,,2026-02-06 19:40:47,drive_thru,,apple_pay,completed
1005367,17,1646,2026-02-06 19:44:08,dine_in,,apple_pay,completed
1005368,9,,2026-02-06 19:46:33,dine_in,,credit_card,completed
1005369,3,1348,2026-02-06 19:47:26,dine_in,,cash,completed
1005370,5,,2026-02-06 19:48:54,drive_thru,,apple_pay,completed
1005371,4,,2026-02-06 19:50:51,delivery,,credit_card,completed
1005372,5,1224,2026-02-06 19:54:11,takeout,,credit_card,completed
1005373,3,173,2026-02-06 20:01:59,takeout,,cash,completed
1005374,1,2003,2026-02-06 20:03:05,dine_in,,apple_pay,completed
1005375,17,,2026-02-06 20:10:13,takeout,,credit_card,completed
1005376,14,1401,2026-02-06 20:14:53,drive_thru,,debit_card,completed
1005377,19,1900,2026-02-06 20:17:38,dine_in,,credit_card,completed
1005378,10,1070,2026-02-06 20:19:21,delivery,,debit_card,completed
1005379,4,1144,2026-02-06 20:23:18,dine_in,,credit_card,completed
1005380,16,1603,2026-02-06 20:24:44,delivery,,apple_pay,completed
1005381,1,,2026-02-06 20:25:43,dine_in,,cash,completed
1005382,18,893,2026-02-06 20:32:26,dine_in,,credit_card,completed
1005383,17,,2026-02-06 20:50:31,takeout,,credit_card,completed
1005384,18,1335,2026-02-06 21:12:03,delivery,,debit_card,completed
1005385,15,,2026-02-06 21:15:23,dine_in,,debit_card,completed
1005386,17,1391,2026-02-06 21:23:43,takeout,,apple_pay,completed
1005387,15,1872,2026-02-07 10:53:05,dine_in,,cash,completed
1005388,16,1517,2026-02-07 11:03:03,dine_in,,credit_card,completed
1005389,19,,2026-02-07 11:14:54,dine_in,,debit_card,completed
1005390,18,,2026-02-07 11:26:55,delivery,,credit_card,completed
1005391,4,944,2026-02-07 11:42:37,dine_in,,credit_card,completed
1005392,13,,2026-02-07 11:43:59,dine_in,,credit_card,completed
1005393,10,,2026-02-07 11:44:20,drive_thru,,debit_card,completed
1005394,13,1016,2026-02-07 11:47:33,takeout,,apple_pay,completed
1005395,14,426,2026-02-07 11:48:15,dine_in,,debit_card,completed
1005396,12,1287,2026-02-07 11:50:02,dine_in,,apple_pay,completed
1005397,17,730,2026-02-07 11:52:09,dine_in,,apple_pay,completed
1005398,8,,2026-02-07 11:53:15,takeout,,credit_card,completed
1005399,12,1432,2026-02-07 11:55:23,dine_in,,credit_card,completed
1005400,4,,2026-02-07 11:57:30,dine_in,,credit_card,completed
1005401,3,1491,2026-02-07 12:01:18,takeout,,credit_card,completed
1005402,9,1887,2026-02-07 12:01:58,takeout,,cash,completed
1005403,2,2443,2026-02-07 12:05:08,delivery,,credit_card,completed
1005404,17,1236,2026-02-07 12:07:03,takeout,,debit_card,cancelled
1005405,10,1459,2026-02-07 12:09:20,dine_in,,cash,completed
1005406,13,1287,2026-02-07 12:09:58,dine_in,,debit_card,completed
1005407,11,1363,2026-02-07 12:13:31,delivery,,debit_card,completed
1005408,2,317,2026-02-07 12:15:30,,,debit_card,completed
1005409,15,1592,2026-02-07 12:15:39,takeout,,credit_card,completed
1005410,1,1295,2026-02-07 12:16:10,,,credit_card,completed
1005411,16,,2026-02-07 12:17:51,takeout,,credit_card,completed
1005412,11,2398,2026-02-07 12:18:50,dine_in,,cash,completed
1005413,3,,2026-02-07 12:21:25,takeout,,debit_card,completed
1005414,6,,2026-02-07 12:22:02,dine_in,,credit_card,completed
1005415,6,800,2026-02-07 12:22:05,dine_in,,credit_card,completed
1005416,12,,2026-02-07 12:22:18,dine_in,,credit_card,completed
1005417,17,1259,2026-02-07 12:23:40,delivery,,credit_card,completed
1005418,3,9,2026-02-07 12:27:30,dine_in,,credit_card,completed
1005419,1,2473,2026-02-07 12:28:07,dine_in,,gift_card,completed
1005420,10,,2026-02-07 12:29:50,takeout,,debit_card,completed
1005421,13,1476,2026-02-07 12:30:12,delivery,,apple_pay,completed
1005422,10,,2026-02-07 12:30:13,delivery,,credit_card,completed
1005423,15,,2026-02-07 12:31:03,takeout,,credit_card,completed
1005424,12,329,2026-02-07 12:31:53,takeout,,credit_card,completed
1005425,19,2483,2026-02-07 12:32:22,delivery,,debit_card,completed
1005426,1,429,2026-02-07 12:34:09,dine_in,,cash,completed
1005427,17,1646,2026-02-07 12:34:34,dine_in,,debit_card,completed
1005428,12,1542,2026-02-07 12:35:20,dine_in,,credit_card,completed
1005429,1,777,2026-02-07 12:36:20,takeout,,credit_card,completed
1005430,6,911,2026-02-07 12:39:16,delivery,,apple_pay,completed
1005431,2,774,2026-02-07 12:39:33,dine_in,,credit_card,completed
1005432,4,1848,2026-02-07 12:41:08,drive_thru,,credit_card,completed
1005433,5,1748,2026-02-07 12:41:34,dine_in,,credit_card,completed
1005434,5,,2026-02-07 12:43:44,drive_thru,,debit_card,completed
1005435,19,1966,2026-02-07 12:45:20,drive_thru,,gift_card,completed
1005436,2,2399,2026-02-07 12:46:19,dine_in,,debit_card,completed
1005437,18,,2026-02-07 12:46:26,delivery,,apple_pay,completed
1005438,12,2406,2026-02-07 12:48:19,delivery,,credit_card,completed
1005439,11,1779,2026-02-07 12:49:58,delivery,,credit_card,completed
1005440,15,1518,2026-02-07 12:51:06,drive_thru,,apple_pay,completed
1005441,4,,2026-02-07 12:51:23,delivery,,debit_card,completed
1005442,3,944,2026-02-07 12:51:24,dine_in,,cash,completed
1005443,8,,2026-02-07 12:51:57,dine_in,,debit_card,completed
1005444,8,,2026-02-07 12:52:45,dine_in,,credit_card,completed
1005445,9,,2026-02-07 12:55:01,delivery,,credit_card,completed
1005446,18,,2026-02-07 12:55:15,delivery,,credit_card,completed
1005447,15,1504,2026-02-07 12:57:10,drive_thru,,credit_card,completed
1005448,18,1540,2026-02-07 13:02:35,delivery,,credit_card,completed
1005449,3,,2026-02-07 13:08:33,takeout,,credit_card,completed
1005450,3,2356,2026-02-07 13:12:07,dine_in,,credit_card,completed
1005451,1,1548,2026-02-07 13:12:47,delivery,,debit_card,completed
1005452,1,289,2026-02-07 13:15:15,takeout,,credit_card,completed
1005453,16,1128,2026-02-07 13:18:05,takeout,,credit_card,completed
1005454,1,,2026-02-07 13:18:51,delivery,,credit_card,completed
1005455,14,2173,2026-02-07 13:20:27,takeout,,credit_card,completed
1005456,9,1171,2026-02-07 13:20:48,takeout,,credit_card,completed
1005457,4,1436,2026-02-07 13:20:59,dine_in,,apple_pay,completed
1005458,12,1254,2026-02-07 13:21:14,delivery,,apple_pay,completed
1005459,6,2021,2026-02-07 13:22:20,dine_in,,apple_pay,completed
1005460,19,1847,2026-02-07 13:24:44,dine_in,,credit_card,completed
1005461,8,1329,2026-02-07 13:29:23,delivery,,credit_card,completed
1005462,3,235,2026-02-07 13:37:51,delivery,,credit_card,completed
1005463,7,1105,2026-02-07 13:41:10,dine_in,,credit_card,completed
1005464,6,,2026-02-07 13:59:31,dine_in,,cash,completed
1005465,3,321,2026-02-07 13:59:33,dine_in,,cash,completed
1005466,11,,2026-02-07 14:09:57,delivery,,credit_card,completed
1005467,19,,2026-02-07 14:21:48,dine_in,,credit_card,completed
1005468,2,1787,2026-02-07 15:02:20,dine_in,,credit_card,completed
1005469,2,1622,2026-02-07 15:19:05,takeout,,credit_card,cancelled
1005470,2,1572,2026-02-07 15:21:05,takeout,,credit_card,completed
1005471,15,351,2026-02-07 15:38:25,dine_in,,debit_card,completed
1005472,4,916,2026-02-07 15:44:57,takeout,,cash,completed
1005473,12,1254,2026-02-07 16:09:32,dine_in,,cash,completed
1005474,5,,2026-02-07 16:36:01,takeout,,credit_card,completed
1005475,3,187,2026-02-07 16:37:28,dine_in,,credit_card,completed
1005476,3,30,2026-02-07 16:52:51,dine_in,,debit_card,completed
1005477,14,2316,2026-02-07 17:01:16,takeout,,credit_card,completed
1005478,1,,2026-02-07 17:16:51,dine_in,,credit_card,completed
1005479,17,,2026-02-07 17:20:46,dine_in,,debit_card,cancelled
1005480,15,1528,2026-02-07 17:28:58,drive_thru,,apple_pay,completed
1005481,15,1127,2026-02-07 17:32:45,takeout,,gift_card,completed
1005482,12,334,2026-02-07 17:35:13,takeout,,credit_card,completed
1005483,16,962,2026-02-07 17:37:45,dine_in,,credit_card,completed
1005484,11,823,2026-02-07 17:49:47,dine_in,,apple_pay,completed
1005485,6,444,2026-02-07 17:51:23,drive_thru,,credit_card,completed
1005486,5,2397,2026-02-07 17:51:25,dine_in,,apple_pay,refunded
1005487,17,1540,2026-02-07 17:58:33,takeout,,credit_card,completed
1005488,14,,2026-02-07 17:59:58,dine_in,,credit_card,completed
1005489,16,,2026-02-07 18:00:19,delivery,,credit_card,completed
1005490,14,,2026-02-07 18:05:31,delivery,,debit_card,completed
1005491,4,,2026-02-07 18:07:14,dine_in,,credit_card,completed
1005492,1,,2026-02-07 18:07:45,dine_in,,cash,completed
1005493,13,1897,2026-02-07 18:08:19,dine_in,,apple_pay,completed
1005494,14,2316,2026-02-07 18:09:50,drive_thru,,apple_pay,completed
1005495,5,,2026-02-07 18:10:42,dine_in,,credit_card,completed
1005496,8,1327,2026-02-07 18:11:23,dine_in,,credit_card,completed
1005497,12,625,2026-02-07 18:13:13,takeout,,cash,completed
1005498,5,,02/07/2026 18:14,dine_in,,credit_card,completed
1005499,18,,2026-02-07 18:18:02,delivery,,credit_card,completed
1005500,16,1691,2026-02-07 18:20:42,delivery,,credit_card,completed
1005501,1,404,2026-02-07 18:21:30,dine_in,,debit_card,completed
1005502,14,937,2026-02-07 18:23:44,dine_in,,cash,completed
1005503,16,2195,2026-02-07 18:23:46,takeout,,credit_card,completed
1005504,8,,2026-02-07 18:23:53,takeout,,debit_card,completed
1005505,4,2500,2026-02-07 18:24:20,takeout,,apple_pay,completed
1005506,4,1205,2026-02-07 18:26:35,drive_thru,,credit_card,completed
1005507,3,708,2026-02-07 18:28:08,dine_in,,credit_card,completed
1005508,14,,2026-02-07 18:32:52,delivery,,credit_card,completed
1005509,12,860,2026-02-07 18:35:02,dine_in,,credit_card,completed
1005510,8,763,2026-02-07 18:35:57,dine_in,,credit_card,completed
1005511,2,541,2026-02-07 18:36:04,dine_in,,credit_card,completed
1005512,13,,2026-02-07 18:37:05,delivery,,credit_card,completed
1005513,9,1811,2026-02-07 18:38:26,dine_in,,credit_card,completed
1005514,19,2483,2026-02-07 18:39:06,drive_thru,,credit_card,completed
1005515,10,484,2026-02-07 18:42:36,dine_in,,credit_card,completed
1005516,1,2032,2026-02-07 18:47:32,dine_in,,debit_card,completed
1005517,12,,2026-02-07 18:47:54,takeout,,cash,completed
1005518,18,,2026-02-07 18:49:05,dine_in,,debit_card,completed
1005519,10,,2026-02-07 18:49:29,delivery,,credit_card,completed
1005520,11,,2026-02-07 18:51:11,delivery,,credit_card,completed
1005521,6,1631,2026-02-07 18:52:13,dine_in,,debit_card,completed
1005522,1,32,2026-02-07 18:53:07,dine_in,,credit_card,completed
1005523,13,1044,2026-02-07 18:55:38,delivery,,credit_card,completed
1005524,7,2450,2026-02-07 18:57:08,takeout,,apple_pay,completed
1005525,18,1001,2026-02-07 19:02:21,dine_in,,cash,completed
1005526,3,2003,2026-02-07 19:02:36,delivery,,debit_card,completed
1005527,6,,2026-02-07 19:03:00,drive_thru,,cash,completed
1005528,4,2458,2026-02-07 19:07:04,drive_thru,,apple_pay,completed
1005529,6,2049,2026-02-07 19:07:44,drive_thru,,apple_pay,completed
1005530,4,,2026-02-07 19:08:37,delivery,,credit_card,completed
1005531,3,,2026-02-07 19:09:08,takeout,,debit_card,completed
1005532,17,2054,2026-02-07 19:09:44,dine_in,,credit_card,completed
1005533,10,,2026-02-07 19:13:14,dine_in,,apple_pay,completed
1005534,11,,2026-02-07 19:14:04,drive_thru,,apple_pay,completed
1005535,2,,2026-02-07 19:14:42,dine_in,,credit_card,completed
1005536,8,2348,2026-02-07 19:15:03,takeout,,debit_card,completed
1005537,7,1402,2026-02-07 19:16:06,takeout,,credit_card,completed
1005538,15,677,2026-02-07 19:18:51,takeout,,credit_card,completed
1005539,1,315,2026-02-07 19:19:18,takeout,,apple_pay,completed
1005540,15,1487,2026-02-07 19:21:27,delivery,,credit_card,completed
1005541,2,2015,2026-02-07 19:24:15,dine_in,,credit_card,completed
1005542,12,,2026-02-07 19:30:37,delivery,,debit_card,completed
1005543,6,,2026-02-07 19:31:47,dine_in,,apple_pay,completed
1005544,2,1321,2026-02-07 19:31:51,dine_in,,credit_card,completed
1005545,4,1848,2026-02-07 19:32:41,drive_thru,,apple_pay,completed
1005546,14,1214,2026-02-07 19:35:59,drive_thru,,cash,completed
1005547,8,,2026-02-07 19:36:19,takeout,,credit_card,completed
1005548,12,,2026-02-07 19:36:30,dine_in,,credit_card,completed
1005549,17,,2026-02-07 19:44:20,delivery,,credit_card,completed
1005550,7,,2026-02-07 19:44:57,delivery,,apple_pay,completed
1005551,2,,2026-02-07 19:45:23,delivery,,credit_card,completed
1005552,8,,2026-02-07 19:48:49,dine_in,,credit_card,cancelled
1005553,4,2077,2026-02-07 19:49:00,dine_in,,debit_card,completed
1005554,16,1584,2026-02-07 19:50:03,dine_in,,credit_card,completed
1005555,14,1953,2026-02-07 19:52:21,dine_in,,credit_card,completed
1005556,14,2406,2026-02-07 19:52:21,takeout,,cash,completed
1005557,15,2282,2026-02-07 19:54:40,delivery,,credit_card,completed
1005558,13,1751,2026-02-07 19:54:43,takeout,,credit_card,completed
1005559,14,2073,2026-02-07 20:13:10,takeout,,credit_card,completed
1005560,17,271,2026-02-07 20:13:43,delivery,,credit_card,completed
1005561,4,2111,2026-02-07 20:25:42,takeout,,debit_card,completed
1005562,3,744,2026-02-07 20:34:11,takeout,,credit_card,completed
1005563,6,921,2026-02-07 20:36:02,dine_in,,credit_card,completed
1005564,1,207,2026-02-07 20:40:21,takeout,,debit_card,completed
1005565,13,,2026-02-07 20:45:52,dine_in,,credit_card,completed
1005566,3,454,2026-02-07 20:48:13,dine_in,,debit_card,completed
1005567,8,,2026-02-07 20:54:59,delivery,,credit_card,completed
1005568,5,2397,2026-02-07 20:57:27,dine_in,,cash,completed
1005569,19,80,2026-02-07 21:12:13,dine_in,,debit_card,completed
1005570,17,,2026-02-08 10:46:39,dine_in,,credit_card,completed
1005571,12,458,2026-02-08 11:12:32,dine_in,,credit_card,completed
1005572,19,555,2026-02-08 11:15:47,dine_in,,cash,completed
1005573,17,1079,2026-02-08 11:15:56,delivery,,credit_card,completed
1005574,19,1537,2026-02-08 11:19:49,takeout,,apple_pay,completed
1005575,12,1042,2026-02-08 11:24:32,dine_in,,credit_card,completed
1005576,7,2373,2026-02-08 11:36:33,delivery,,credit_card,completed
1005577,16,1603,2026-02-08 11:39:04,takeout,,cash,completed
1005578,17,1889,2026-02-08 11:40:57,takeout,,debit_card,completed
1005579,12,1326,2026-02-08 11:51:44,dine_in,,credit_card,completed
1005580,11,591,2026-02-08 11:53:35,delivery,,debit_card,completed
1005581,3,384,02/08/2026 11:57,dine_in,,credit_card,completed
1005582,2,541,2026-02-08 11:58:29,takeout,,credit_card,completed
1005583,4,2331,2026-02-08 11:59:00,delivery,,credit_card,completed
1005584,1,1422,2026-02-08 12:00:05,takeout,,gift_card,completed
1005585,10,,2026-02-08 12:04:21,drive_thru,,debit_card,completed
1005586,7,1607,2026-02-08 12:05:26,delivery,,credit_card,completed
1005587,5,235,2026-02-08 12:05:37,drive_thru,,apple_pay,completed
1005588,14,870,2026-02-08 12:06:08,delivery,,credit_card,completed
1005589,8,513,2026-02-08 12:12:04,,,apple_pay,completed
1005590,1,,2026-02-08 12:12:35,takeout,,debit_card,completed
1005591,6,1601,2026-02-08 12:16:05,delivery,,debit_card,completed
1005592,13,45,2026-02-08 12:19:05,dine_in,,apple_pay,completed
1005593,14,2412,2026-02-08 12:20:19,dine_in,,credit_card,completed
1005594,19,767,2026-02-08 12:20:49,drive_thru,,credit_card,completed
1005595,6,,2026-02-08 12:21:28,drive_thru,,credit_card,completed
1005596,9,549,2026-02-08 12:21:38,dine_in,,credit_card,completed
1005597,7,2201,2026-02-08 12:22:18,takeout,,apple_pay,completed
1005598,3,315,2026-02-08 12:28:30,takeout,,credit_card,completed
1005599,16,,2026-02-08 12:30:48,dine_in,,debit_card,completed
1005600,5,1226,2026-02-08 12:31:30,dine_in,,apple_pay,completed
1005601,12,2094,2026-02-08 12:31:47,delivery,,credit_card,completed
1005602,3,,2026-02-08 12:32:27,takeout,,credit_card,completed
1005603,19,,2026-02-08 12:33:35,dine_in,,credit_card,completed
1005604,2,1382,2026-02-08 12:35:12,delivery,,credit_card,completed
1005605,13,1877,2026-02-08 12:35:12,delivery,,apple_pay,completed
1005606,16,,2026-02-08 12:37:11,delivery,,credit_card,completed
1005607,16,1691,2026-02-08 12:40:50,delivery,,credit_card,completed
1005608,3,1310,2026-02-08 12:40:53,dine_in,,credit_card,completed
1005609,2,,2026-02-08 12:41:22,takeout,,credit_card,completed
1005610,19,,2026-02-08 12:44:36,dine_in,,apple_pay,completed
1005611,8,2492,2026-02-08 12:44:54,dine_in,,cash,completed
1005612,13,478,2026-02-08 12:48:30,dine_in,,apple_pay,completed
1005613,12,,2026-02-08 12:50:56,dine_in,,credit_card,completed
1005614,14,1048,2026-02-08 12:52:45,dine_in,,cash,completed
1005615,9,969,2026-02-08 12:53:05,drive_thru,,credit_card,completed
1005616,13,,2026-02-08 12:54:59,dine_in,,credit_card,completed
1005617,14,2277,2026-02-08 12:56:16,drive_thru,,apple_pay,completed
1005618,19,,2026-02-08 12:56:42,dine_in,,debit_card,completed
1005619,19,,02/08/2026 12:58,takeout,,apple_pay,completed
1005620,14,,2026-02-08 12:59:33,dine_in,,debit_card,completed
1005621,13,,2026-02-08 13:00:42,takeout,,credit_card,completed
1005622,5,235,2026-02-08 13:03:46,,,gift_card,completed
1005623,18,1717,2026-02-08 13:04:47,dine_in,,credit_card,completed
1005624,19,2084,2026-02-08 13:06:01,delivery,,credit_card,completed
1005625,9,,2026-02-08 13:06:23,dine_in,,cash,completed
1005626,19,2483,2026-02-08 13:08:16,delivery,,debit_card,completed
1005627,9,,2026-02-08 13:09:59,dine_in,,debit_card,completed
1005628,6,170,2026-02-08 13:20:48,dine_in,,credit_card,refunded
1005629,7,,2026-02-08 13:26:59,takeout,,credit_card,completed
1005630,2,2399,2026-02-08 13:33:31,dine_in,,credit_card,completed
1005631,8,,2026-02-08 13:54:39,delivery,,debit_card,completed
1005632,4,,2026-02-08 14:10:25,delivery,,credit_card,completed
1005633,7,2461,2026-02-08 14:15:42,takeout,,apple_pay,completed
1005634,16,,2026-02-08 14:56:37,,,credit_card,completed
1005635,17,2447,2026-02-08 15:02:01,dine_in,,debit_card,completed
1005636,7,,2026-02-08 15:31:10,takeout,,cash,completed
1005637,1,515,2026-02-08 16:13:14,dine_in,,apple_pay,completed
1005638,8,2006,2026-02-08 17:15:46,takeout,,credit_card,completed
1005639,18,1986,2026-02-08 17:39:02,dine_in,,debit_card,completed
1005640,19,408,2026-02-08 17:44:20,dine_in,,credit_card,completed
1005641,12,2234,2026-02-08 17:58:06,dine_in,,cash,completed
1005642,3,1665,2026-02-08 18:05:31,dine_in,,debit_card,completed
1005643,8,2315,2026-02-08 18:07:06,takeout,,cash,completed
1005644,17,1183,2026-02-08 18:12:25,dine_in,,credit_card,completed
1005645,17,,2026-02-08 18:21:36,dine_in,,credit_card,completed
1005646,6,,2026-02-08 18:23:09,drive_thru,,cash,completed
1005647,14,870,02/08/2026 18:28,drive_thru,,cash,completed
1005648,4,193,2026-02-08 18:30:10,drive_thru,,apple_pay,completed
1005649,4,,2026-02-08 18:34:05,dine_in,,debit_card,completed
1005650,6,2125,2026-02-08 18:37:01,takeout,,credit_card,completed
1005651,1,,2026-02-08 18:38:53,dine_in,,debit_card,completed
1005652,17,,2026-02-08 18:39:36,dine_in,,credit_card,completed
1005653,7,2068,2026-02-08 18:40:22,dine_in,,credit_card,completed
1005654,18,,2026-02-08 18:41:28,drive_thru,,cash,completed
1005655,14,814,2026-02-08 18:46:36,takeout,,cash,completed
1005656,1,,2026-02-08 18:51:38,delivery,,credit_card,completed
1005657,1,2473,2026-02-08 18:51:44,takeout,,cash,completed
1005658,9,,2026-02-08 18:54:55,drive_thru,,credit_card,completed
1005659,13,,2026-02-08 18:56:23,takeout,,credit_card,completed
1005660,1,883,2026-02-08 18:58:12,dine_in,,credit_card,completed
1005661,5,,2026-02-08 19:01:06,dine_in,,debit_card,completed
1005662,1,,2026-02-08 19:03:46,takeout,,credit_card,completed
1005663,6,,2026-02-08 19:05:40,,,debit_card,completed
1005664,10,,2026-02-08 19:07:20,takeout,,credit_card,completed
1005665,4,,2026-02-08 19:07:43,drive_thru,,credit_card,completed
1005666,16,,2026-02-08 19:08:22,delivery,,credit_card,completed
1005667,8,1291,2026-02-08 19:08:31,dine_in,,credit_card,refunded
1005668,17,1391,2026-02-08 19:08:32,dine_in,,cash,cancelled
1005669,3,,2026-02-08 19:08:57,,,credit_card,completed
1005670,15,1593,2026-02-08 19:09:40,dine_in,,debit_card,completed
1005671,12,1652,2026-02-08 19:12:55,dine_in,,debit_card,completed
1005672,8,798,2026-02-08 19:17:28,dine_in,,credit_card,completed
1005673,14,,2026-02-08 19:17:44,dine_in,,apple_pay,completed
1005674,9,1589,2026-02-08 19:19:23,,,apple_pay,completed
1005675,9,990,2026-02-08 19:20:03,drive_thru,,debit_card,completed
1005676,15,1592,2026-02-08 19:24:14,delivery,,debit_card,completed
1005677,12,,2026-02-08 19:25:08,delivery,,credit_card,completed
1005678,2,825,2026-02-08 19:27:25,dine_in,,apple_pay,completed
1005679,1,,2026-02-08 19:31:44,dine_in,,credit_card,completed
1005680,10,1903,02/08/2026 19:32,drive_thru,,credit_card,completed
1005681,8,913,2026-02-08 19:35:39,dine_in,,apple_pay,completed
1005682,8,,2026-02-08 19:39:04,dine_in,,credit_card,completed
1005683,14,,2026-02-08 19:48:34,takeout,,credit_card,completed
1005684,4,,2026-02-08 19:59:44,delivery,,credit_card,completed
1005685,8,1404,2026-02-08 20:08:41,dine_in,,credit_card,completed
1005686,18,1689,2026-02-08 20:20:59,drive_thru,,cash,completed
1005687,6,,02/08/2026 20:24,drive_thru,,apple_pay,completed
1005688,7,,2026-02-08 20:24:24,dine_in,,cash,completed
1005689,10,1685,2026-02-08 20:52:53,dine_in,,credit_card,completed
1005690,6,1839,2026-02-08 20:57:49,takeout,,credit_card,completed
1005691,19,80,2026-02-08 21:38:15,takeout,,credit_card,completed
1005692,6,1742,2026-02-08 21:45:03,drive_thru,,apple_pay,completed
1005693,11,1454,2026-02-09 10:32:06,takeout,,apple_pay,completed
1005694,2,1748,2026-02-09 10:39:26,dine_in,,apple_pay,completed
1005695,2,1277,2026-02-09 10:39:47,takeout,,credit_card,completed
1005696,11,,2026-02-09 11:16:30,drive_thru,,gift_card,completed
1005697,10,710,2026-02-09 11:18:31,dine_in,,credit_card,completed
1005698,9,1171,2026-02-09 11:18:47,delivery,,apple_pay,completed
1005699,8,167,2026-02-09 11:19:49,dine_in,,credit_card,completed
1005700,11,949,2026-02-09 11:25:22,drive_thru,,gift_card,completed
1005701,5,733,2026-02-09 11:25:55,drive_thru,,debit_card,completed
1005702,5,1527,2026-02-09 11:35:56,drive_thru,,credit_card,completed
1005703,1,2011,2026-02-09 11:38:03,takeout,,credit_card,completed
1005704,17,,2026-02-09 11:47:46,takeout,,apple_pay,completed
1005705,12,811,2026-02-09 11:48:37,dine_in,,credit_card,completed
1005706,14,160,2026-02-09 11:49:01,takeout,,apple_pay,completed
1005707,15,781,2026-02-09 11:49:48,delivery,,credit_card,completed
1005708,9,233,2026-02-09 11:53:13,takeout,,apple_pay,completed
1005709,4,,2026-02-09 12:01:21,drive_thru,,debit_card,completed
1005710,6,1226,2026-02-09 12:01:28,drive_thru,,debit_card,completed
1005711,15,1191,2026-02-09 12:01:43,dine_in,,gift_card,completed
1005712,12,862,2026-02-09 12:01:53,dine_in,,cash,completed
1005713,15,,2026-02-09 12:07:18,delivery,,apple_pay,completed
1005714,3,,2026-02-09 12:09:18,takeout,,credit_card,completed
1005715,14,374,2026-02-09 12:10:49,delivery,,credit_card,completed
1005716,12,,2026-02-09 12:12:05,delivery,,credit_card,completed
1005717,9,,2026-02-09 12:15:21,drive_thru,,debit_card,completed
1005718,10,1538,2026-02-09 12:15:21,drive_thru,,apple_pay,completed
1005719,14,,2026-02-09 12:15:22,takeout,,credit_card,completed
1005720,9,73,2026-02-09 12:16:21,drive_thru,,debit_card,completed
1005721,16,830,2026-02-09 12:17:24,dine_in,,credit_card,completed
1005722,13,2260,2026-02-09 12:19:15,delivery,,apple_pay,completed
1005723,3,,2026-02-09 12:19:36,delivery,,apple_pay,completed
1005724,9,2288,2026-02-09 12:20:06,dine_in,,credit_card,completed
1005725,19,830,2026-02-09 12:21:02,dine_in,,credit_card,completed
1005726,14,1614,2026-02-09 12:24:30,takeout,,credit_card,completed
1005727,8,1610,2026-02-09 12:25:01,dine_in,,gift_card,completed
1005728,3,,2026-02-09 12:26:05,dine_in,,credit_card,completed
1005729,8,,2026-02-09 12:26:54,takeout,,cash,refunded
1005730,13,,2026-02-09 12:27:32,takeout,,apple_pay,completed
1005731,3,2197,2026-02-09 12:28:11,dine_in,,apple_pay,completed
1005732,10,,2026-02-09 12:29:20,drive_thru,,debit_card,completed
1005733,9,702,2026-02-09 12:30:03,dine_in,,debit_card,completed
1005734,15,1297,2026-02-09 12:30:06,drive_thru,,credit_card,completed
1005735,10,1903,2026-02-09 12:33:02,drive_thru,,credit_card,completed
1005736,6,882,2026-02-09 12:35:29,dine_in,,cash,completed
1005737,15,509,2026-02-09 12:35:55,takeout,,gift_card,completed
1005738,4,1038,2026-02-09 12:36:07,drive_thru,,debit_card,completed
1005739,5,,2026-02-09 12:36:14,delivery,,debit_card,completed
1005740,16,,2026-02-09 12:37:52,dine_in,,debit_card,completed
