order_id,location_id,customer_id,order_ts,channel,promo_code,payment_type,order_status
1014544,1,1927,2026-04-06 11:41:18,delivery,,credit_card,cancelled
1014545,12,1822,2026-04-06 11:42:27,dine_in,,cash,completed
1014546,10,939,2026-04-06 11:55:46,dine_in,,cash,completed
1014547,11,1779,2026-04-06 11:57:55,delivery,,credit_card,completed
1014548,16,60,2026-04-06 12:01:30,delivery,,credit_card,completed
1014549,12,,2026-04-06 12:01:53,dine_in,,credit_card,completed
1014550,14,1614,2026-04-06 12:04:09,takeout,,credit_card,completed
1014551,10,,2026-04-06 12:04:21,delivery,,gift_card,completed
1014552,10,1798,2026-04-06 12:04:47,delivery,,debit_card,completed
1014553,17,2341,2026-04-06 12:06:19,delivery,,credit_card,completed
1014554,7,1121,2026-04-06 12:09:01,dine_in,,credit_card,completed
1014555,10,,2026-04-06 12:11:42,takeout,,credit_card,completed
1014556,6,706,2026-04-06 12:12:47,delivery,,credit_card,completed
1014557,18,414,2026-04-06 12:17:34,dine_in,,credit_card,completed
1014558,10,1810,2026-04-06 12:20:41,drive_thru,,gift_card,completed
1014559,9,,2026-04-06 12:23:28,drive_thru,,credit_card,completed
1014560,7,1866,2026-04-06 12:24:52,takeout,,credit_card,completed
1014561,11,,2026-04-06 12:31:22,dine_in,,credit_card,completed
1014562,6,,2026-04-06 12:32:39,takeout,,credit_card,completed
1014563,10,452,2026-04-06 12:33:11,dine_in,,debit_card,completed
1014564,14,413,2026-04-06 12:35:21,delivery,,credit_card,completed
1014565,12,1552,2026-04-06 12:38:00,dine_in,,credit_card,completed
1014566,15,1296,2026-04-06 12:38:42,dine_in,,cash,completed
1014567,14,1675,2026-04-06 12:42:26,dine_in,,debit_card,completed
1014568,17,408,2026-04-06 12:43:41,takeout,,credit_card,completed
1014569,16,60,2026-04-06 12:44:24,takeout,,credit_card,completed
1014570,16,,2026-04-06 12:45:00,takeout,,apple_pay,completed
1014571,19,,2026-04-06 12:45:25,dine_in,,credit_card,completed
1014572,3,,2026-04-06 12:45:38,takeout,,apple_pay,completed
1014573,8,2472,2026-04-06 12:45:40,delivery,,credit_card,completed
1014574,15,337,2026-04-06 12:49:53,takeout,,gift_card,completed
1014575,5,,2026-04-06 12:52:51,drive_thru,,apple_pay,completed
1014576,12,,2026-04-06 12:52:59,dine_in,,credit_card,completed
1014577,19,2300,2026-04-06 12:58:34,dine_in,,cash,cancelled
1014578,6,,2026-04-06 13:00:22,dine_in,,cash,completed
1014579,8,2303,2026-04-06 13:01:53,dine_in,,credit_card,completed
1014580,3,,2026-04-06 13:02:53,dine_in,,credit_card,completed
1014581,4,1743,2026-04-06 13:07:32,takeout,,credit_card,completed
1014582,4,1524,2026-04-06 13:08:00,takeout,,debit_card,completed
1014583,12,,2026-04-06 13:08:20,dine_in,,gift_card,completed
1014584,1,375,2026-04-06 13:09:08,takeout,,credit_card,completed
1014585,4,,2026-04-06 13:09:43,takeout,,credit_card,completed
1014586,13,1478,2026-04-06 13:10:59,delivery,,credit_card,completed
1014587,15,914,2026-04-06 13:12:23,delivery,,credit_card,completed
1014588,15,,04/06/2026 13:12,,,credit_card,completed
1014589,6,,2026-04-06 13:12:59,drive_thru,,credit_card,completed
1014590,8,2008,2026-04-06 13:15:43,delivery,,apple_pay,completed
1014591,18,1495,2026-04-06 13:16:28,drive_thru,,credit_card,completed
1014592,2,,2026-04-06 13:23:59,takeout,,credit_card,completed
1014593,5,933,2026-04-06 13:24:38,dine_in,,cash,completed
1014594,17,,2026-04-06 13:30:42,delivery,,credit_card,completed
1014595,11,145,2026-04-06 13:30:44,dine_in,,debit_card,completed
1014596,11,2454,2026-04-06 13:37:36,drive_thru,,cash,completed
1014597,14,,2026-04-06 13:54:55,delivery,,debit_card,completed
1014598,16,843,2026-04-06 14:17:44,dine_in,,debit_card,completed
1014599,19,,2026-04-06 15:23:11,takeout,,credit_card,completed
1014600,20,818,04/06/2026 17:28,dine_in,,apple_pay,completed
1014601,16,81,2026-04-06 17:34:24,dine_in,,credit_card,completed
1014602,11,1796,2026-04-06 17:40:25,drive_thru,,debit_card,completed
1014603,6,,2026-04-06 17:47:49,drive_thru,,credit_card,completed
1014604,9,,2026-04-06 17:58:23,dine_in,,credit_card,completed
1014605,12,265,2026-04-06 18:03:41,takeout,,debit_card,completed
1014606,7,62,2026-04-06 18:12:50,dine_in,,apple_pay,completed
1014607,10,,2026-04-06 18:16:17,takeout,,credit_card,completed
1014608,6,1510,2026-04-06 18:17:17,drive_thru,,debit_card,completed
1014609,1,,2026-04-06 18:18:14,dine_in,,credit_card,completed
1014610,4,1415,2026-04-06 18:19:39,dine_in,,debit_card,completed
1014611,14,,2026-04-06 18:21:49,takeout,,apple_pay,completed
1014612,3,588,2026-04-06 18:26:12,dine_in,,gift_card,completed
1014613,7,766,2026-04-06 18:29:38,delivery,,credit_card,cancelled
1014614,15,,2026-04-06 18:30:10,takeout,,credit_card,completed
1014615,10,1901,2026-04-06 18:30:19,delivery,,apple_pay,completed
1014616,5,808,2026-04-06 18:32:34,dine_in,,credit_card,completed
1014617,18,1979,04/06/2026 18:36,delivery,,credit_card,completed
1014618,10,553,2026-04-06 18:38:32,takeout,,debit_card,completed
1014619,17,1183,2026-04-06 18:42:35,delivery,,debit_card,refunded
1014620,1,8,2026-04-06 18:43:40,takeout,,apple_pay,completed
1014621,19,215,2026-04-06 18:45:32,drive_thru,,credit_card,completed
1014622,18,675,2026-04-06 18:47:33,dine_in,,apple_pay,completed
1014623,5,2333,2026-04-06 18:50:07,takeout,,credit_card,completed
1014624,10,2043,2026-04-06 18:50:20,delivery,,debit_card,completed
1014625,14,446,2026-04-06 18:50:24,delivery,,debit_card,completed
1014626,1,2040,2026-04-06 18:57:33,dine_in,,gift_card,completed
1014627,15,2282,2026-04-06 19:00:59,delivery,,apple_pay,completed
1014628,8,1610,2026-04-06 19:01:11,takeout,,credit_card,completed
1014629,12,,2026-04-06 19:01:29,delivery,,credit_card,refunded
1014630,19,,2026-04-06 19:02:26,delivery,,credit_card,completed
1014631,12,,2026-04-06 19:03:10,delivery,,credit_card,completed
1014632,11,,2026-04-06 19:06:18,delivery,,credit_card,completed
1014633,4,1165,2026-04-06 19:10:09,drive_thru,,credit_card,completed
1014634,6,,2026-04-06 19:11:56,takeout,,gift_card,completed
1014635,1,1423,2026-04-06 19:12:17,takeout,,gift_card,completed
1014636,11,,2026-04-06 19:14:55,drive_thru,,cash,cancelled
1014637,17,,2026-04-06 19:20:28,dine_in,,debit_card,completed
1014638,19,,2026-04-06 19:20:37,dine_in,,cash,completed
1014639,19,1691,2026-04-06 19:22:01,drive_thru,,apple_pay,completed
1014640,2,1408,2026-04-06 19:25:51,,,debit_card,completed
1014641,12,2431,2026-04-06 19:30:48,dine_in,,debit_card,completed
1014642,13,,2026-04-06 19:31:08,takeout,,credit_card,completed
1014643,16,1691,2026-04-06 19:31:20,takeout,,apple_pay,completed
1014644,12,38,2026-04-06 19:33:19,delivery,,credit_card,completed
1014645,1,,2026-04-06 19:33:21,takeout,,credit_card,completed
1014646,14,2277,2026-04-06 19:33:51,dine_in,,credit_card,completed
1014647,5,873,2026-04-06 19:40:03,takeout,,credit_card,completed
1014648,4,865,2026-04-06 19:45:39,takeout,,credit_card,completed
1014649,8,,2026-04-06 19:51:37,takeout,,cash,completed
1014650,7,,2026-04-06 20:00:39,takeout,,credit_card,completed
1014651,17,,2026-04-06 20:02:55,takeout,,gift_card,completed
1014652,11,2387,2026-04-06 20:04:06,dine_in,,credit_card,completed
1014653,11,538,2026-04-06 20:08:13,dine_in,,credit_card,completed
1014654,18,,2026-04-06 20:13:24,takeout,,credit_card,completed
1014655,11,1442,2026-04-06 20:18:37,drive_thru,,credit_card,completed
1014656,15,1154,2026-04-06 20:27:19,drive_thru,,credit_card,completed
1014657,4,,2026-04-06 20:27:37,dine_in,,debit_card,completed
1014658,12,1390,2026-04-06 21:07:13,dine_in,,credit_card,completed
1014659,12,2429,2026-04-06 21:28:37,takeout,,debit_card,completed
1014660,13,,2026-04-06 21:50:17,dine_in,,debit_card,completed
1014661,19,1928,2026-04-07 11:13:21,delivery,,debit_card,completed
1014662,18,1543,2026-04-07 11:24:08,delivery,,credit_card,cancelled
1014663,14,2268,2026-04-07 11:29:52,drive_thru,,apple_pay,completed
1014664,4,,2026-04-07 11:31:10,delivery,,debit_card,completed
1014665,1,755,2026-04-07 11:38:34,takeout,,cash,completed
1014666,2,,2026-04-07 11:39:28,dine_in,,debit_card,completed
1014667,4,,2026-04-07 11:41:37,dine_in,,credit_card,completed
1014668,1,2132,2026-04-07 11:43:41,dine_in,,credit_card,completed
1014669,18,,2026-04-07 11:45:13,drive_thru,,debit_card,completed
1014670,20,1748,2026-04-07 11:47:05,delivery,,credit_card,completed
1014671,9,2389,2026-04-07 11:47:24,drive_thru,,cash,completed
1014672,11,,2026-04-07 11:49:12,delivery,,credit_card,completed
1014673,19,213,2026-04-07 11:52:31,dine_in,,cash,completed
1014674,14,,2026-04-07 11:53:22,drive_thru,,credit_card,completed
1014675,14,,2026-04-07 11:55:05,drive_thru,,gift_card,completed
1014676,20,2356,2026-04-07 11:56:21,drive_thru,,credit_card,completed
1014677,2,,2026-04-07 11:59:22,takeout,,cash,completed
1014678,14,1576,2026-04-07 12:00:14,takeout,,credit_card,completed
1014679,10,,2026-04-07 12:01:27,drive_thru,,debit_card,completed
1014680,15,1109,2026-04-07 12:03:19,dine_in,,credit_card,completed
1014681,1,404,04/07/2026 12:05,dine_in,,credit_card,completed
1014682,7,,2026-04-07 12:06:24,dine_in,,apple_pay,completed
1014683,8,,2026-04-07 12:10:14,delivery,,apple_pay,completed
1014684,15,,04/07/2026 12:12,delivery,,debit_card,completed
1014685,8,2061,2026-04-07 12:13:00,takeout,,debit_card,completed
1014686,6,1333,2026-04-07 12:16:43,takeout,,cash,completed
1014687,9,1053,2026-04-07 12:19:30,drive_thru,,debit_card,completed
1014688,19,571,2026-04-07 12:20:14,dine_in,,apple_pay,completed
1014689,15,,2026-04-07 12:23:18,drive_thru,,credit_card,completed
1014690,12,,2026-04-07 12:24:31,dine_in,,credit_card,completed
1014691,13,,2026-04-07 12:24:31,takeout,,credit_card,completed
1014692,20,,2026-04-07 12:27:43,dine_in,,gift_card,completed
1014693,17,1146,2026-04-07 12:28:47,takeout,,credit_card,completed
1014694,7,,2026-04-07 12:30:21,dine_in,,debit_card,completed
1014695,12,1287,2026-04-07 12:32:54,takeout,,credit_card,completed
1014696,19,2474,2026-04-07 12:33:19,drive_thru,,gift_card,completed
1014697,18,81,2026-04-07 12:35:28,drive_thru,,credit_card,completed
1014698,15,,2026-04-07 12:35:29,takeout,,debit_card,completed
1014699,6,,2026-04-07 12:35:59,dine_in,,credit_card,completed
1014700,17,1433,04/07/2026 12:36,delivery,,credit_card,completed
1014701,19,1434,2026-04-07 12:40:56,,,apple_pay,completed
1014702,13,,2026-04-07 12:42:22,takeout,,debit_card,completed
1014703,10,,2026-04-07 12:43:07,takeout,,apple_pay,completed
1014704,10,18,2026-04-07 12:44:11,takeout,,credit_card,completed
1014705,18,1183,2026-04-07 12:46:01,dine_in,,credit_card,completed
1014706,4,1219,2026-04-07 12:49:09,drive_thru,,debit_card,completed
1014707,6,1967,2026-04-07 12:53:04,drive_thru,,apple_pay,completed
1014708,10,946,2026-04-07 12:54:44,drive_thru,,credit_card,completed
1014709,12,,2026-04-07 12:55:09,takeout,,debit_card,cancelled
1014710,14,,2026-04-07 12:59:24,dine_in,,credit_card,completed
1014711,7,636,2026-04-07 13:03:22,takeout,,apple_pay,completed
1014712,18,675,2026-04-07 13:04:53,drive_thru,,credit_card,completed
1014713,19,1801,2026-04-07 13:07:31,drive_thru,,debit_card,completed
1014714,6,2353,2026-04-07 13:09:20,dine_in,,credit_card,completed
1014715,19,1094,2026-04-07 13:17:29,drive_thru,,credit_card,completed
1014716,9,457,2026-04-07 13:22:07,drive_thru,,cash,completed
1014717,9,,2026-04-07 13:25:20,delivery,,apple_pay,completed
1014718,18,132,2026-04-07 13:26:28,takeout,,gift_card,completed
1014719,9,,2026-04-07 13:41:43,delivery,,credit_card,completed
1014720,8,640,2026-04-07 14:02:03,dine_in,,apple_pay,completed
1014721,18,,2026-04-07 14:07:48,drive_thru,,cash,completed
1014722,8,,2026-04-07 14:40:58,dine_in,,cash,completed
1014723,3,343,2026-04-07 14:58:42,takeout,,cash,completed
1014724,7,1225,2026-04-07 15:35:19,dine_in,,debit_card,completed
1014725,19,,2026-04-07 16:38:29,drive_thru,,gift_card,completed
1014726,1,1920,2026-04-07 16:38:45,dine_in,,credit_card,completed
1014727,12,859,2026-04-07 16:45:02,takeout,,cash,completed
1014728,3,2457,2026-04-07 16:51:39,dine_in,,credit_card,completed
1014729,10,2038,2026-04-07 17:01:43,drive_thru,,credit_card,completed
1014730,19,1573,2026-04-07 17:19:26,takeout,,credit_card,completed
1014731,18,,2026-04-07 17:20:36,drive_thru,,credit_card,completed
1014732,7,858,2026-04-07 17:26:24,takeout,,credit_card,completed
1014733,5,234,2026-04-07 17:32:14,delivery,,credit_card,refunded
1014734,17,1055,2026-04-07 17:36:42,dine_in,,credit_card,completed
1014735,10,1129,2026-04-07 17:46:26,drive_thru,,gift_card,completed
1014736,16,,2026-04-07 17:51:32,delivery,,credit_card,completed
1014737,12,2010,2026-04-07 17:56:23,takeout,,cash,completed
1014738,2,,2026-04-07 17:57:15,dine_in,,debit_card,completed
1014739,10,1549,2026-04-07 17:57:51,drive_thru,,apple_pay,completed
1014740,10,602,2026-04-07 18:02:14,delivery,,credit_card,completed
1014741,12,1072,2026-04-07 18:05:52,takeout,,gift_card,completed
1014742,19,507,04/07/2026 18:08,dine_in,,cash,completed
1014743,17,2300,2026-04-07 18:10:27,delivery,,debit_card,completed
1014744,4,1742,2026-04-07 18:11:42,drive_thru,,credit_card,completed
1014745,17,555,2026-04-07 18:12:48,takeout,,apple_pay,completed
1014746,1,1159,2026-04-07 18:15:06,delivery,,debit_card,completed
1014747,5,1464,2026-04-07 18:16:05,dine_in,,debit_card,completed
1014748,7,145,2026-04-07 18:19:13,delivery,,debit_card,completed
1014749,20,,2026-04-07 18:19:19,dine_in,,credit_card,completed
1014750,9,,2026-04-07 18:21:03,dine_in,,credit_card,completed
1014751,6,,2026-04-07 18:22:51,delivery,,credit_card,completed
1014752,10,1861,2026-04-07 18:24:10,dine_in,,gift_card,completed
1014753,6,455,2026-04-07 18:24:11,drive_thru,,credit_card,completed
1014754,16,,2026-04-07 18:32:03,takeout,,credit_card,completed
1014755,6,,2026-04-07 18:32:54,delivery,,credit_card,completed
1014756,15,,2026-04-07 18:39:58,dine_in,,credit_card,completed
1014757,4,1176,2026-04-07 18:41:06,takeout,,credit_card,completed
1014758,6,,2026-04-07 18:45:14,drive_thru,,debit_card,completed
1014759,19,2474,2026-04-07 18:45:51,drive_thru,,apple_pay,cancelled
1014760,11,,2026-04-07 18:48:33,takeout,,apple_pay,completed
1014761,11,1363,2026-04-07 18:50:56,delivery,,credit_card,completed
1014762,7,,2026-04-07 18:51:56,dine_in,,apple_pay,completed
1014763,18,1203,2026-04-07 18:53:23,drive_thru,,apple_pay,completed
1014764,12,2156,2026-04-07 18:58:12,takeout,,credit_card,completed
1014765,12,1800,2026-04-07 18:58:31,dine_in,,credit_card,completed
1014766,9,1171,2026-04-07 18:58:59,takeout,,credit_card,completed
1014767,5,,2026-04-07 19:03:19,takeout,,cash,completed
1014768,12,1725,04/07/2026 19:05,dine_in,,debit_card,completed
1014769,3,490,2026-04-07 19:06:14,delivery,,credit_card,completed
1014770,6,,2026-04-07 19:08:52,drive_thru,,debit_card,completed
1014771,17,2484,2026-04-07 19:10:35,delivery,,apple_pay,completed
1014772,14,,2026-04-07 19:12:53,delivery,,credit_card,completed
1014773,18,1739,2026-04-07 19:16:11,dine_in,,credit_card,completed
1014774,12,2094,2026-04-07 19:16:16,dine_in,,debit_card,completed
1014775,8,719,2026-04-07 19:24:02,dine_in,,credit_card,completed
1014776,7,,2026-04-07 19:29:13,,,credit_card,completed
1014777,11,,2026-04-07 19:29:38,takeout,,credit_card,completed
1014778,14,815,2026-04-07 19:33:53,dine_in,,credit_card,completed
1014779,16,2259,2026-04-07 19:34:04,dine_in,,credit_card,completed
1014780,4,,2026-04-07 19:35:34,takeout,,gift_card,completed
1014781,4,,2026-04-07 19:35:42,dine_in,,debit_card,completed
1014782,14,,2026-04-07 19:36:32,takeout,,credit_card,completed
1014783,1,,2026-04-07 19:38:16,dine_in,,credit_card,completed
1014784,9,1532,2026-04-07 19:43:40,drive_thru,,cash,completed
1014785,19,,2026-04-07 19:44:49,dine_in,,debit_card,completed
1014786,13,473,2026-04-07 19:46:34,dine_in,,gift_card,completed
1014787,16,,2026-04-07 19:58:16,takeout,,debit_card,completed
1014788,8,200,2026-04-07 20:01:59,takeout,,credit_card,completed
1014789,15,2123,2026-04-07 20:02:13,drive_thru,,apple_pay,completed
1014790,8,,2026-04-07 20:02:43,takeout,,credit_card,completed
1014791,9,,2026-04-07 20:08:35,drive_thru,,credit_card,completed
1014792,11,2220,2026-04-07 20:11:11,dine_in,,gift_card,completed
1014793,8,667,2026-04-07 20:23:59,dine_in,,apple_pay,completed
1014794,9,1792,2026-04-07 20:37:14,dine_in,,credit_card,completed
1014795,9,,2026-04-07 20:50:31,takeout,,cash,completed
1014796,15,1028,2026-04-07 20:54:54,delivery,,apple_pay,completed
1014797,14,2391,2026-04-07 21:04:51,delivery,,debit_card,completed
1014798,14,1279,2026-04-07 21:07:34,delivery,,credit_card,completed
1014799,8,,2026-04-07 21:23:01,dine_in,,credit_card,refunded
1014800,4,,2026-04-07 21:50:06,takeout,,cash,completed
1014801,2,,2026-04-08 10:42:31,delivery,,gift_card,completed
1014802,10,1013,2026-04-08 10:53:13,takeout,,debit_card,completed
1014803,2,2177,2026-04-08 11:19:38,delivery,,credit_card,completed
1014804,1,49,2026-04-08 11:20:02,dine_in,,apple_pay,completed
1014805,19,945,2026-04-08 11:30:09,delivery,,debit_card,completed
1014806,7,,2026-04-08 11:38:33,delivery,,credit_card,completed
1014807,14,1184,2026-04-08 11:45:24,delivery,,credit_card,completed
1014808,3,1944,2026-04-08 11:46:24,dine_in,,debit_card,completed
1014809,2,1145,2026-04-08 11:52:12,dine_in,,credit_card,completed
1014810,16,1914,2026-04-08 11:52:30,dine_in,,credit_card,completed
1014811,7,823,2026-04-08 11:52:55,takeout,,gift_card,completed
1014812,16,486,2026-04-08 11:54:18,dine_in,,cash,completed
1014813,2,,2026-04-08 11:54:57,dine_in,,debit_card,completed
1014814,19,,2026-04-08 11:58:10,dine_in,,credit_card,completed
1014815,11,1553,2026-04-08 11:58:34,takeout,,debit_card,completed
1014816,4,,2026-04-08 12:02:09,dine_in,,credit_card,completed
1014817,8,1280,2026-04-08 12:04:13,takeout,,credit_card,completed
1014818,6,800,2026-04-08 12:05:06,takeout,,credit_card,completed
1014819,17,635,2026-04-08 12:08:21,takeout,,credit_card,completed
1014820,17,,2026-04-08 12:09:26,takeout,,credit_card,completed
1014821,18,1893,2026-04-08 12:10:42,delivery,,credit_card,completed
1014822,7,598,2026-04-08 12:13:22,dine_in,,credit_card,completed
1014823,14,413,2026-04-08 12:13:28,dine_in,,debit_card,completed
1014824,14,815,2026-04-08 12:14:14,takeout,,credit_card,completed
1014825,16,2083,2026-04-08 12:17:01,takeout,,debit_card,completed
1014826,10,2143,2026-04-08 12:17:17,drive_thru,,credit_card,completed
1014827,16,,2026-04-08 12:20:32,delivery,,apple_pay,completed
1014828,11,1337,2026-04-08 12:23:33,delivery,,credit_card,completed
1014829,9,233,2026-04-08 12:23:42,dine_in,,gift_card,completed
1014830,13,971,2026-04-08 12:25:47,delivery,,credit_card,completed
1014831,14,2069,2026-04-08 12:26:54,delivery,,credit_card,refunded
1014832,12,430,2026-04-08 12:27:06,dine_in,,debit_card,completed
1014833,12,1412,2026-04-08 12:29:01,dine_in,,cash,completed
1014834,16,,2026-04-08 12:29:49,delivery,,gift_card,completed
1014835,17,221,2026-04-08 12:32:16,takeout,,cash,completed
1014836,15,,2026-04-08 12:33:23,delivery,,credit_card,completed
1014837,12,,2026-04-08 12:34:41,takeout,,credit_card,completed
1014838,17,1612,2026-04-08 12:34:57,dine_in,,cash,completed
1014839,12,1297,2026-04-08 12:36:12,takeout,,cash,completed
1014840,16,,2026-04-08 12:39:28,delivery,,credit_card,completed
1014841,13,280,2026-04-08 12:42:44,takeout,,debit_card,completed
1014842,18,2147,2026-04-08 12:47:13,dine_in,,credit_card,completed
1014843,1,1336,2026-04-08 12:48:07,dine_in,,cash,completed
1014844,9,,2026-04-08 12:48:22,dine_in,,cash,refunded
1014845,20,,2026-04-08 12:50:28,dine_in,,cash,completed
1014846,8,2459,2026-04-08 12:52:21,dine_in,,credit_card,completed
1014847,20,,2026-04-08 12:54:59,drive_thru,,apple_pay,completed
1014848,11,1363,2026-04-08 12:55:45,dine_in,,debit_card,completed
1014849,10,,2026-04-08 12:58:28,dine_in,,debit_card,refunded
1014850,14,1449,2026-04-08 13:01:59,takeout,,apple_pay,completed
1014851,14,195,2026-04-08 13:03:09,delivery,,credit_card,cancelled
1014852,15,529,2026-04-08 13:04:49,dine_in,,credit_card,refunded
1014853,9,,2026-04-08 13:06:04,delivery,,debit_card,completed
1014854,15,,2026-04-08 13:06:18,dine_in,,debit_card,completed
1014855,2,1113,2026-04-08 13:06:50,delivery,,credit_card,completed
1014856,6,775,2026-04-08 13:08:37,dine_in,,credit_card,completed
1014857,2,1356,2026-04-08 13:09:32,delivery,,credit_card,completed
1014858,17,150,2026-04-08 13:17:16,,,debit_card,completed
1014859,3,,2026-04-08 13:24:09,dine_in,,credit_card,completed
1014860,2,2177,2026-04-08 13:26:48,dine_in,,credit_card,completed
1014861,7,1126,2026-04-08 13:27:22,takeout,,credit_card,completed
1014862,12,1797,2026-04-08 13:33:38,takeout,,credit_card,completed
1014863,4,1430,2026-04-08 13:42:02,drive_thru,,credit_card,completed
1014864,18,1893,2026-04-08 14:03:57,dine_in,,credit_card,completed
1014865,6,1224,2026-04-08 14:53:23,dine_in,,debit_card,completed
1014866,18,675,2026-04-08 15:31:50,delivery,,credit_card,completed
1014867,10,1011,2026-04-08 15:44:21,dine_in,,debit_card,completed
1014868,20,2376,2026-04-08 15:50:42,drive_thru,,credit_card,completed
1014869,15,1606,2026-04-08 16:10:43,takeout,,cash,completed
1014870,12,,2026-04-08 16:39:03,delivery,,credit_card,completed
1014871,7,,2026-04-08 16:51:03,dine_in,,apple_pay,completed
1014872,16,1889,2026-04-08 16:52:36,takeout,,cash,cancelled
1014873,19,1740,2026-04-08 16:56:39,dine_in,,credit_card,completed
1014874,8,1526,2026-04-08 17:17:57,dine_in,,apple_pay,completed
1014875,16,1485,2026-04-08 17:28:53,dine_in,,credit_card,completed
1014876,4,49,2026-04-08 17:39:03,drive_thru,,cash,completed
1014877,1,,2026-04-08 17:43:47,dine_in,,credit_card,completed
1014878,14,,2026-04-08 17:49:39,drive_thru,,cash,completed
1014879,2,825,2026-04-08 17:52:30,delivery,,gift_card,completed
1014880,4,1104,2026-04-08 17:57:15,drive_thru,,credit_card,completed
1014881,10,1987,2026-04-08 18:05:52,drive_thru,,apple_pay,completed
1014882,17,,2026-04-08 18:08:27,takeout,,cash,completed
1014883,5,1585,2026-04-08 18:11:37,delivery,,apple_pay,completed
1014884,9,,2026-04-08 18:12:33,delivery,,credit_card,completed
1014885,8,1692,2026-04-08 18:17:05,takeout,,cash,completed
1014886,8,568,2026-04-08 18:20:35,delivery,,credit_card,completed
1014887,19,341,2026-04-08 18:23:43,delivery,,apple_pay,completed
1014888,6,310,2026-04-08 18:24:20,dine_in,,apple_pay,completed
1014889,12,1234,2026-04-08 18:25:33,dine_in,,credit_card,completed
1014890,15,,2026-04-08 18:26:00,delivery,,credit_card,completed
1014891,11,,2026-04-08 18:26:25,delivery,,credit_card,cancelled
1014892,7,349,2026-04-08 18:26:45,delivery,,apple_pay,completed
1014893,5,536,2026-04-08 18:27:15,takeout,,credit_card,completed
1014894,17,1393,2026-04-08 18:29:06,dine_in,,credit_card,completed
1014895,5,951,2026-04-08 18:32:43,dine_in,,credit_card,completed
1014896,9,689,2026-04-08 18:34:01,delivery,,credit_card,completed
1014897,2,,2026-04-08 18:36:58,dine_in,,credit_card,completed
1014898,1,234,2026-04-08 18:37:56,takeout,,debit_card,completed
1014899,16,,2026-04-08 18:38:37,delivery,,debit_card,completed
1014900,16,1128,2026-04-08 18:40:01,dine_in,,cash,completed
1014901,3,,2026-04-08 18:40:10,dine_in,,cash,completed
1014902,10,,2026-04-08 18:40:57,dine_in,,apple_pay,completed
1014903,9,,2026-04-08 18:44:38,dine_in,,cash,completed
1014904,8,1475,2026-04-08 18:45:44,delivery,,credit_card,completed
1014905,17,2487,2026-04-08 18:48:51,takeout,,credit_card,completed
1014906,4,1718,2026-04-08 18:49:32,delivery,,credit_card,completed
1014907,2,2101,2026-04-08 18:50:06,delivery,,credit_card,completed
1014908,1,,2026-04-08 18:50:12,takeout,,debit_card,completed
1014909,4,,2026-04-08 18:53:15,delivery,,credit_card,completed
1014910,16,,2026-04-08 18:54:32,dine_in,,cash,completed
1014911,4,,2026-04-08 18:55:01,drive_thru,,credit_card,completed
1014912,16,36,2026-04-08 18:56:11,delivery,,credit_card,completed
1014913,3,898,2026-04-08 18:57:21,dine_in,,credit_card,completed
1014914,7,1263,2026-04-08 18:57:42,delivery,,credit_card,completed
1014915,19,2126,2026-04-08 18:57:48,,,credit_card,refunded
1014916,4,,2026-04-08 18:58:07,delivery,,apple_pay,completed
1014917,1,,2026-04-08 18:58:14,dine_in,,credit_card,completed
1014918,10,,2026-04-08 19:00:43,dine_in,,credit_card,completed
1014919,12,2470,2026-04-08 19:03:52,dine_in,,cash,completed
1014920,14,,2026-04-08 19:04:19,dine_in,,apple_pay,completed
1014921,2,1916,2026-04-08 19:05:43,dine_in,,credit_card,completed
1014922,1,,2026-04-08 19:06:00,delivery,,debit_card,completed
1014923,6,785,2026-04-08 19:06:57,dine_in,,apple_pay,completed
1014924,19,1966,2026-04-08 19:11:21,drive_thru,,credit_card,completed
1014925,13,,2026-04-08 19:11:46,dine_in,,credit_card,completed
1014926,18,,2026-04-08 19:12:31,dine_in,,credit_card,completed
1014927,10,183,2026-04-08 19:12:33,,,debit_card,completed
1014928,6,703,2026-04-08 19:12:56,drive_thru,,credit_card,refunded
1014929,15,,2026-04-08 19:13:25,dine_in,,credit_card,completed
1014930,10,,2026-04-08 19:15:29,delivery,,debit_card,completed
1014931,11,1728,2026-04-08 19:16:13,delivery,,credit_card,cancelled
1014932,7,,2026-04-08 19:21:55,delivery,,credit_card,completed
1014933,15,398,2026-04-08 19:23:17,drive_thru,,credit_card,completed
1014934,8,640,2026-04-08 19:23:57,dine_in,,debit_card,completed
1014935,19,700,2026-04-08 19:32:29,drive_thru,,credit_card,completed
1014936,15,,2026-04-08 19:33:06,drive_thru,,credit_card,completed
1014937,14,646,2026-04-08 19:34:14,takeout,,credit_card,completed
1014938,10,,2026-04-08 19:35:27,delivery,,credit_card,completed
1014939,2,1382,2026-04-08 19:42:32,takeout,,cash,completed
1014940,5,873,2026-04-08 19:46:06,delivery,,credit_card,completed
1014941,10,183,04/08/2026 19:46,dine_in,,credit_card,completed
1014942,1,1998,2026-04-08 19:49:52,delivery,,credit_card,completed
1014943,1,1649,2026-04-08 19:52:26,dine_in,,apple_pay,completed
1014944,17,723,2026-04-08 19:53:35,dine_in,,credit_card,completed
1014945,10,726,2026-04-08 19:54:10,drive_thru,,gift_card,completed
1014946,14,,2026-04-08 19:59:51,dine_in,,debit_card,completed
1014947,8,114,2026-04-08 20:03:41,takeout,,apple_pay,completed
